YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,WS2M,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_RANGE,WD10M,WS50M,WS50M_RANGE,WD50M
1990,4,12,6.54,6.47,0.66,358.0,127.2,-999.0,-999.0,-999.0,-999.0,3.81,16.81,5.98,11.4,17.67,12.0,22.62,10.61,5.86,51.44,0.06,100.73,4.95,4.98,236.0,6.78,6.66,251.88
1990,4,13,6.78,6.84,0.68,329.5,130.3,-999.0,-999.0,-999.0,-999.0,2.73,16.37,7.39,11.88,18.24,9.0,20.92,11.92,6.41,57.06,0.0,101.1,3.53,3.29,142.25,4.66,6.36,126.75
1990,4,14,6.57,6.67,0.66,335.4,127.5,-999.0,-999.0,-999.0,-999.0,2.84,17.36,7.69,12.52,18.66,11.62,23.17,11.55,6.59,56.94,0.03,101.14,3.74,3.35,145.81,5.06,5.01,147.81
1990,4,15,6.96,6.96,0.69,330.4,135.1,-999.0,-999.0,-999.0,-999.0,2.62,17.77,9.38,13.58,19.23,10.77,23.05,12.28,7.39,60.62,0.01,101.2,3.44,3.96,125.88,4.43,5.92,125.31
1990,4,16,6.65,6.65,0.66,336.8,131.3,-999.0,-999.0,-999.0,-999.0,2.59,17.99,10.36,14.18,19.52,9.88,23.2,13.32,7.93,65.62,0.04,101.22,3.42,3.44,66.19,4.87,6.44,63.31
1990,4,17,6.71,6.71,0.66,323.7,129.8,-999.0,-999.0,-999.0,-999.0,2.82,16.05,6.34,11.19,17.9,10.22,21.12,10.9,5.92,55.06,0.0,101.53,3.64,2.27,68.0,4.92,4.82,66.69
1990,4,18,6.42,6.54,0.63,351.4,126.8,-999.0,-999.0,-999.0,-999.0,2.3,16.61,9.16,12.88,18.75,10.05,21.51,11.46,7.14,63.25,0.12,101.43,3.0,2.75,109.12,3.88,4.89,108.81
1990,4,19,4.27,6.97,0.41,365.3,87.5,-999.0,-999.0,-999.0,-999.0,2.3,16.62,9.3,12.96,17.76,7.26,19.9,12.64,7.26,63.69,1.75,100.99,3.02,2.73,174.94,3.97,4.16,173.0
1990,4,20,6.63,6.67,0.65,353.7,129.4,-999.0,-999.0,-999.0,-999.0,4.34,18.37,8.08,13.22,18.87,10.06,23.48,13.42,6.84,54.75,0.04,100.47,5.73,3.68,185.75,8.1,2.8,186.44
1990,4,21,6.75,6.77,0.66,386.6,129.3,-999.0,-999.0,-999.0,-999.0,3.35,20.97,6.04,13.51,20.37,14.9,28.24,13.33,5.98,40.56,0.0,99.94,4.66,4.67,223.5,6.8,6.17,223.38
1990,4,22,6.48,6.74,0.62,390.5,128.6,-999.0,-999.0,-999.0,-999.0,2.51,21.68,11.39,16.53,21.52,15.48,30.3,14.82,8.54,57.12,0.01,99.88,3.38,10.8,139.25,4.62,12.57,137.5
1990,4,23,4.77,7.39,0.46,384.6,98.8,-999.0,-999.0,-999.0,-999.0,4.41,16.8,10.85,13.83,18.33,6.72,20.62,13.9,8.12,69.0,1.12,100.72,5.51,6.05,64.06,6.69,7.27,64.81
1990,4,24,3.41,7.26,0.33,376.4,71.3,-999.0,-999.0,-999.0,-999.0,4.38,16.81,11.51,14.16,17.94,6.51,20.62,14.12,8.42,71.88,0.39,100.63,5.51,5.07,77.25,6.77,5.53,77.56
1990,4,25,5.54,7.5,0.53,391.2,113.5,-999.0,-999.0,-999.0,-999.0,5.17,17.8,13.83,15.82,18.64,6.73,21.48,14.76,9.89,78.06,3.7,100.49,6.58,3.7,53.0,8.08,4.09,54.06
1990,4,26,4.63,7.53,0.44,364.0,95.6,-999.0,-999.0,-999.0,-999.0,5.28,16.92,11.36,14.14,18.25,8.48,21.37,12.9,8.3,71.62,0.24,101.16,6.67,5.4,48.25,8.18,4.37,48.12
1990,4,27,6.94,7.14,0.66,377.5,138.3,-999.0,-999.0,-999.0,-999.0,3.02,17.63,9.86,13.74,19.08,8.22,22.23,14.01,7.51,62.94,0.0,101.64,3.88,1.89,74.44,5.09,2.97,74.56
1990,4,28,2.62,7.45,0.25,368.2,57.5,-999.0,-999.0,-999.0,-999.0,3.02,17.51,10.39,13.95,18.48,8.58,22.09,13.51,7.87,66.56,0.0,101.52,3.91,2.85,102.62,5.05,3.15,102.75
1990,4,29,5.08,7.46,0.48,387.0,105.4,-999.0,-999.0,-999.0,-999.0,3.83,18.94,13.83,16.39,19.61,7.49,23.05,15.55,9.83,73.56,4.06,100.92,4.91,3.56,103.31,6.24,3.06,104.25
1990,4,30,1.74,7.5,0.16,390.2,39.1,-999.0,-999.0,-999.0,-999.0,5.77,18.19,15.64,16.91,19.1,6.01,21.9,15.89,11.05,85.44,5.2,100.68,7.3,5.91,81.69,8.7,6.12,82.56
1990,5,1,1.14,7.23,0.11,393.6,26.5,-999.0,-999.0,-999.0,-999.0,7.88,16.41,14.09,15.25,16.81,1.3,17.26,15.94,9.95,86.12,9.45,100.9,10.09,3.41,71.44,12.19,3.9,72.19
1990,5,2,0.88,7.23,0.08,389.5,21.3,-999.0,-999.0,-999.0,-999.0,7.33,16.69,13.62,15.15,16.77,1.86,17.78,15.92,9.64,82.44,1.58,101.25,9.41,4.48,63.69,11.58,4.66,64.44
1990,5,3,2.87,7.23,0.27,393.1,62.3,-999.0,-999.0,-999.0,-999.0,5.59,17.09,12.01,14.55,17.98,4.48,19.73,15.24,8.73,73.38,0.27,101.36,7.1,5.1,69.06,8.86,4.04,69.19
1990,5,4,4.64,7.44,0.43,376.8,96.9,-999.0,-999.0,-999.0,-999.0,4.1,17.39,11.52,14.46,18.28,6.59,21.05,14.44,8.48,71.12,0.01,101.2,5.22,3.27,76.38,6.76,2.04,76.38
1990,5,5,5.07,6.73,0.47,375.8,106.1,-999.0,-999.0,-999.0,-999.0,3.98,17.34,12.83,15.08,18.55,7.23,21.0,13.77,9.16,76.31,0.14,101.12,5.11,3.48,82.38,6.59,1.99,82.5
1990,5,6,5.46,7.03,0.5,393.7,112.7,-999.0,-999.0,-999.0,-999.0,3.85,17.96,14.13,16.05,19.19,7.2,21.74,14.55,10.01,79.88,1.9,101.04,4.93,2.86,88.44,6.33,1.48,88.75
1990,5,7,3.8,7.02,0.35,397.5,81.0,-999.0,-999.0,-999.0,-999.0,4.0,18.47,14.73,16.6,19.67,5.85,21.76,15.91,10.38,80.06,1.93,100.9,5.05,3.05,74.25,6.44,1.76,74.5
1990,5,8,6.61,7.21,0.61,372.8,132.0,-999.0,-999.0,-999.0,-999.0,3.11,18.43,13.13,15.78,19.98,8.49,22.65,14.16,9.4,73.94,0.27,101.06,4.0,2.18,67.5,5.16,2.43,66.94
1990,5,9,7.11,7.11,0.65,355.8,140.7,-999.0,-999.0,-999.0,-999.0,2.92,19.36,13.06,16.21,20.83,9.83,24.4,14.57,9.4,70.56,0.0,101.09,3.77,3.48,106.0,4.79,4.51,106.88
1990,5,10,7.05,7.14,0.64,370.9,139.8,-999.0,-999.0,-999.0,-999.0,4.15,19.33,13.78,16.55,20.45,10.97,25.33,14.37,9.83,73.38,0.0,100.88,5.34,5.15,102.88,6.81,4.84,103.88
1990,5,11,2.35,7.31,0.21,392.6,51.3,-999.0,-999.0,-999.0,-999.0,3.33,20.52,14.84,17.68,20.69,9.46,26.32,16.85,10.56,72.12,3.31,100.34,4.34,6.09,105.88,5.64,6.52,108.31
1990,5,12,5.15,6.44,0.47,391.6,103.9,-999.0,-999.0,-999.0,-999.0,3.3,21.01,15.19,18.1,21.2,7.06,24.42,17.37,10.8,70.81,1.59,99.97,4.38,6.95,208.44,6.41,9.07,207.62
1990,5,13,5.59,6.56,0.51,382.7,111.4,-999.0,-999.0,-999.0,-999.0,3.35,21.26,14.73,18.0,22.15,9.52,25.73,16.21,10.44,68.06,0.19,100.82,4.38,2.12,148.62,6.08,2.76,132.88
1990,5,14,6.9,6.9,0.62,381.8,136.6,-999.0,-999.0,-999.0,-999.0,1.7,22.28,14.76,18.52,24.5,10.98,27.5,16.52,10.44,65.31,0.02,101.11,2.23,5.04,113.12,2.89,6.52,143.31
1990,5,15,7.3,7.3,0.66,371.3,144.3,-999.0,-999.0,-999.0,-999.0,3.21,22.01,14.6,18.31,23.74,8.26,26.37,18.1,10.31,64.75,0.0,101.2,4.02,2.02,90.5,4.88,2.4,90.12
1990,5,16,5.38,6.67,0.48,394.0,107.5,-999.0,-999.0,-999.0,-999.0,2.27,21.15,14.01,17.58,22.49,7.32,24.39,17.07,9.95,65.62,0.02,101.19,2.89,2.47,91.12,3.61,2.48,91.0
1990,5,17,7.38,7.38,0.66,378.2,146.6,-999.0,-999.0,-999.0,-999.0,2.51,22.31,13.38,17.84,23.85,9.88,27.38,17.51,9.58,59.75,0.0,101.06,3.23,3.04,104.5,4.23,4.8,105.12
1990,5,18,7.26,7.28,0.65,385.0,143.5,-999.0,-999.0,-999.0,-999.0,2.27,23.69,13.55,18.62,25.42,13.66,30.76,17.11,9.7,56.75,0.0,100.97,2.95,4.64,117.19,3.74,6.14,118.38
1990,5,19,7.15,7.1,0.64,390.2,141.8,-999.0,-999.0,-999.0,-999.0,2.43,24.72,15.05,19.88,26.01,12.3,31.73,19.43,10.68,57.94,0.0,101.04,3.13,5.11,106.12,3.94,6.42,106.88
1990,5,20,5.47,6.9,0.49,402.2,110.5,-999.0,-999.0,-999.0,-999.0,2.96,24.4,15.67,20.04,25.59,12.63,32.26,19.62,11.29,64.5,0.0,100.86,3.84,7.91,100.5,5.04,9.34,101.69
1990,5,21,7.12,7.12,0.63,409.6,140.3,-999.0,-999.0,-999.0,-999.0,3.62,23.84,16.45,20.15,24.94,13.25,32.0,18.74,11.84,68.75,0.34,100.61,4.71,6.08,84.19,6.11,6.65,85.94
1990,5,22,6.65,6.66,0.59,421.0,130.9,-999.0,-999.0,-999.0,-999.0,4.03,24.73,15.82,20.27,25.63,15.64,34.06,18.41,11.47,64.25,0.0,100.18,5.23,5.37,65.94,6.78,7.01,68.81
1990,5,23,4.85,6.35,0.43,455.8,100.9,-999.0,-999.0,-999.0,-999.0,2.25,27.5,13.83,20.66,27.03,17.98,37.74,19.76,10.19,50.81,0.01,99.82,3.03,3.88,97.69,4.12,4.2,101.69
1990,5,24,6.62,6.62,0.59,409.1,129.7,-999.0,-999.0,-999.0,-999.0,5.93,24.12,16.43,20.27,24.94,9.5,29.16,19.67,11.72,64.12,0.0,100.33,7.56,4.8,62.88,9.42,4.45,62.0
1990,5,25,7.27,7.08,0.64,406.3,144.5,-999.0,-999.0,-999.0,-999.0,4.46,23.03,13.75,18.39,24.17,9.52,28.16,18.65,9.89,59.5,0.0,100.91,5.66,5.05,63.19,7.29,4.77,62.44
1990,5,26,7.12,7.15,0.63,390.7,141.1,-999.0,-999.0,-999.0,-999.0,2.9,22.79,13.53,18.16,24.68,9.3,27.45,18.15,9.64,58.62,0.0,101.14,3.66,3.09,77.56,4.48,3.6,77.06
1990,5,27,6.35,6.55,0.56,399.3,125.8,-999.0,-999.0,-999.0,-999.0,2.97,23.62,13.57,18.59,24.94,11.34,29.8,18.46,9.77,56.44,0.0,100.99,3.82,4.01,123.75,4.87,4.93,124.19
1990,5,28,3.48,7.52,0.3,411.7,74.0,-999.0,-999.0,-999.0,-999.0,4.68,22.42,16.4,19.4,23.23,7.29,26.49,19.2,11.78,71.75,0.79,100.7,5.96,6.89,55.56,7.3,7.47,55.88
1990,5,29,3.12,7.53,0.27,407.9,66.8,-999.0,-999.0,-999.0,-999.0,6.57,21.23,16.01,18.62,22.23,4.96,24.06,19.09,11.35,73.12,5.68,100.72,8.29,5.2,26.0,9.91,5.35,26.06
1990,5,30,5.94,7.47,0.52,398.1,120.6,-999.0,-999.0,-999.0,-999.0,4.55,21.05,12.59,16.83,22.65,9.52,25.44,15.93,9.16,61.81,0.09,101.13,5.7,5.08,37.88,7.18,4.88,37.19
1990,5,31,6.99,6.95,0.62,388.6,138.8,-999.0,-999.0,-999.0,-999.0,2.55,21.76,12.49,17.12,24.15,8.48,26.3,17.83,8.97,57.88,0.0,101.29,3.14,5.77,69.94,3.73,7.22,68.12
1990,6,1,5.89,7.55,0.52,374.9,118.9,-999.0,-999.0,-999.0,-999.0,2.95,22.05,12.58,17.31,24.34,9.3,26.91,17.62,9.03,57.19,0.0,101.44,3.7,2.95,103.25,4.57,4.16,103.94
1990,6,2,7.01,7.03,0.62,395.6,139.2,-999.0,-999.0,-999.0,-999.0,2.04,25.08,11.84,18.46,26.2,14.63,31.87,17.23,8.67,47.69,0.0,100.96,2.72,3.34,212.12,3.84,4.59,214.88
1990,6,3,6.76,6.66,0.59,393.5,135.2,-999.0,-999.0,-999.0,-999.0,1.84,26.12,14.69,20.4,27.83,12.76,33.15,20.39,10.62,53.0,0.0,100.5,2.38,5.36,118.75,2.93,6.01,129.5
1990,6,4,5.0,6.84,0.44,413.2,102.2,-999.0,-999.0,-999.0,-999.0,3.62,25.14,16.17,20.65,26.27,12.83,32.51,19.69,11.6,62.12,0.0,100.45,4.59,3.84,98.44,5.73,3.95,100.75
1990,6,5,5.08,7.03,0.45,408.5,104.4,-999.0,-999.0,-999.0,-999.0,2.73,24.62,16.72,20.66,25.55,8.84,29.01,20.17,12.02,64.62,2.12,100.19,3.52,6.35,68.31,4.42,7.48,67.19
1990,6,6,5.99,7.6,0.52,426.5,122.5,-999.0,-999.0,-999.0,-999.0,2.86,24.87,16.15,20.51,26.4,9.75,30.12,20.37,11.54,60.44,0.31,100.31,3.73,5.34,94.81,4.82,7.0,109.25
1990,6,7,5.93,7.55,0.52,408.2,121.1,-999.0,-999.0,-999.0,-999.0,3.88,23.09,13.49,18.3,25.1,7.23,26.76,19.54,9.64,56.25,0.0,100.93,4.81,3.88,71.06,5.8,5.35,70.0
1990,6,8,7.51,7.52,0.66,381.7,148.8,-999.0,-999.0,-999.0,-999.0,1.36,25.16,12.79,18.98,27.32,12.61,31.13,18.52,9.22,49.06,0.0,100.89,1.82,3.14,184.75,2.51,4.59,187.81
1990,6,9,7.18,7.18,0.62,412.1,145.7,-999.0,-999.0,-999.0,-999.0,2.12,27.91,11.39,19.65,29.19,13.66,34.74,21.08,8.48,38.94,0.0,100.71,2.91,3.35,163.44,4.17,6.65,165.75
1990,6,10,7.38,7.39,0.64,393.5,147.0,-999.0,-999.0,-999.0,-999.0,2.55,28.85,11.01,19.93,29.78,15.46,36.76,21.3,8.42,36.94,0.0,100.57,3.45,2.41,133.56,5.02,5.55,134.88
1990,6,11,6.91,6.95,0.6,404.1,138.6,-999.0,-999.0,-999.0,-999.0,4.34,25.35,17.12,21.23,27.12,9.59,30.76,21.18,12.27,63.31,0.0,100.67,5.42,4.86,64.19,6.53,5.18,64.44
1990,6,12,6.56,6.95,0.57,410.2,131.8,-999.0,-999.0,-999.0,-999.0,4.08,25.23,17.9,21.56,26.65,9.23,30.46,21.22,12.94,66.75,0.0,100.52,5.2,6.41,55.75,6.36,7.28,55.81
1990,6,13,6.25,7.77,0.55,417.6,128.5,-999.0,-999.0,-999.0,-999.0,5.51,24.36,15.56,19.96,25.87,9.29,29.51,20.23,11.11,60.69,0.0,100.81,6.9,5.23,59.12,8.41,4.78,58.38
1990,6,14,7.46,7.53,0.65,382.3,149.6,-999.0,-999.0,-999.0,-999.0,3.8,23.88,16.13,20.01,25.78,10.24,29.23,18.99,11.54,65.38,0.0,100.91,4.77,3.15,73.44,6.02,2.32,74.38
1990,6,15,6.6,6.65,0.57,385.8,130.2,-999.0,-999.0,-999.0,-999.0,4.56,25.63,18.3,21.97,27.01,11.32,31.58,20.26,13.18,68.06,0.0,100.85,5.77,6.09,59.69,7.09,6.06,58.75
1990,6,16,6.53,6.89,0.57,419.3,131.7,-999.0,-999.0,-999.0,-999.0,5.02,24.58,16.09,20.33,26.09,6.98,28.46,21.48,11.47,61.81,0.0,101.03,6.25,4.42,74.81,7.49,3.91,74.38
1990,6,17,6.05,7.01,0.52,417.8,123.7,-999.0,-999.0,-999.0,-999.0,4.86,24.49,16.69,20.59,25.69,9.04,29.88,20.83,11.96,65.19,0.0,100.8,6.12,8.61,76.19,7.55,9.78,76.19
1990,6,18,6.22,6.82,0.54,398.7,124.9,-999.0,-999.0,-999.0,-999.0,4.34,24.83,17.44,21.13,25.94,9.88,30.42,20.55,12.57,67.62,0.0,100.77,5.48,3.9,73.19,6.87,4.02,73.81
1990,6,19,6.67,6.25,0.58,412.2,133.6,-999.0,-999.0,-999.0,-999.0,2.86,26.33,18.56,22.44,28.32,12.98,34.08,21.11,13.43,66.94,0.0,100.84,3.59,3.81,65.62,4.31,4.2,64.62
1990,6,20,6.07,6.55,0.53,434.3,123.6,-999.0,-999.0,-999.0,-999.0,2.73,25.9,18.47,22.18,26.18,11.51,32.98,21.48,13.43,67.81,0.7,100.78,3.56,4.46,72.31,4.87,5.8,72.06
1990,6,21,6.53,5.99,0.57,426.2,134.7,-999.0,-999.0,-999.0,-999.0,5.15,26.5,18.36,22.43,27.69,9.2,31.93,22.73,13.31,64.38,0.07,100.63,6.48,5.89,51.06,7.98,5.69,50.81
1990,6,22,7.43,6.92,0.65,408.9,150.9,-999.0,-999.0,-999.0,-999.0,5.55,25.38,18.19,21.79,26.82,8.91,30.33,21.43,13.12,67.56,0.0,100.69,6.96,4.67,56.25,8.44,3.91,56.12
1990,6,23,6.62,6.59,0.58,381.0,131.4,-999.0,-999.0,-999.0,-999.0,5.01,26.27,16.01,21.15,27.33,10.87,32.12,21.25,11.6,58.06,0.0,100.88,6.34,4.16,47.25,8.25,3.33,47.44
1990,6,24,7.02,7.02,0.61,369.4,136.4,-999.0,-999.0,-999.0,-999.0,4.33,26.98,16.37,21.68,28.3,11.8,33.33,21.53,11.84,57.75,0.0,101.07,5.48,4.56,59.19,7.12,4.57,59.31
1990,6,25,7.03,7.04,0.61,377.3,138.5,-999.0,-999.0,-999.0,-999.0,2.9,27.58,15.69,21.63,29.01,12.44,33.76,21.33,11.41,54.0,0.0,101.1,3.83,2.81,69.94,5.06,2.68,70.44
1990,6,26,7.16,7.16,0.62,381.8,141.2,-999.0,-999.0,-999.0,-999.0,3.09,26.87,17.01,21.94,28.79,10.66,32.39,21.73,12.27,59.56,0.0,100.97,3.91,2.83,73.19,5.05,2.42,72.69
1990,6,27,6.79,6.79,0.59,402.9,137.6,-999.0,-999.0,-999.0,-999.0,2.74,26.73,16.83,21.78,28.94,11.27,32.26,20.98,12.15,59.06,0.0,100.79,3.44,4.12,97.5,4.05,4.42,97.5
1990,6,28,6.82,6.82,0.59,391.9,135.8,-999.0,-999.0,-999.0,-999.0,3.69,27.05,18.82,22.94,29.15,10.85,32.88,22.03,13.67,64.94,0.0,100.83,4.59,4.46,93.56,5.52,4.26,93.75
1990,6,29,6.78,6.78,0.59,405.8,137.1,-999.0,-999.0,-999.0,-999.0,3.55,26.7,18.8,22.75,28.73,9.91,32.1,22.19,13.61,65.62,0.0,101.06,4.41,2.92,83.69,5.41,1.73,84.06
1990,6,30,6.44,6.44,0.56,398.3,129.4,-999.0,-999.0,-999.0,-999.0,3.18,28.64,16.8,22.72,30.2,12.95,35.41,22.46,12.39,56.5,0.0,101.06,4.09,3.3,105.0,5.36,3.78,106.31
1990,7,1,6.8,6.8,0.59,389.7,135.9,-999.0,-999.0,-999.0,-999.0,1.84,30.45,14.53,22.49,32.15,14.9,38.27,23.37,10.56,42.75,0.0,100.83,2.42,3.09,147.19,3.28,4.5,145.5
1990,7,2,7.01,6.82,0.62,414.9,141.5,-999.0,-999.0,-999.0,-999.0,3.59,29.25,16.4,22.83,30.84,9.04,34.24,25.2,11.9,47.94,0.03,100.73,4.52,6.27,89.25,5.35,7.21,87.88
1990,7,3,7.34,6.96,0.64,400.0,146.4,-999.0,-999.0,-999.0,-999.0,1.81,31.03,17.59,24.31,32.68,13.72,37.97,24.25,12.76,49.5,0.02,100.57,2.44,5.37,171.25,3.29,6.52,168.19
1990,7,4,6.01,6.76,0.52,421.2,123.9,-999.0,-999.0,-999.0,-999.0,4.7,29.26,17.53,23.4,30.28,9.02,33.88,24.87,12.63,50.94,0.17,100.7,5.91,8.58,110.44,7.16,9.7,109.12
1990,7,5,7.17,7.18,0.62,384.9,143.6,-999.0,-999.0,-999.0,-999.0,3.7,27.07,13.7,20.39,29.47,8.67,31.76,23.08,9.95,47.0,0.0,100.89,4.5,2.13,79.94,5.27,3.49,79.19
1990,7,6,6.93,6.94,0.61,388.0,139.5,-999.0,-999.0,-999.0,-999.0,3.13,27.66,16.4,22.03,29.98,10.73,33.08,22.34,11.72,52.38,0.0,100.73,3.89,3.35,97.62,4.73,3.59,96.56
1990,7,7,7.0,7.0,0.62,392.8,141.6,-999.0,-999.0,-999.0,-999.0,4.6,27.12,15.37,21.25,29.15,8.71,32.35,23.64,11.11,52.31,0.0,101.05,5.69,5.12,72.5,6.86,4.26,71.25
1990,7,8,6.7,6.66,0.59,398.2,137.0,-999.0,-999.0,-999.0,-999.0,3.84,26.42,15.15,20.79,28.9,8.73,31.3,22.58,10.86,53.0,0.0,101.11,4.73,4.26,64.19,5.7,3.44,62.19
1990,7,9,7.34,6.94,0.65,406.9,151.0,-999.0,-999.0,-999.0,-999.0,3.27,25.86,16.6,21.23,28.61,7.71,29.94,22.22,11.84,58.94,0.0,101.12,4.01,3.27,75.06,4.83,3.3,74.69
1990,7,10,6.88,6.91,0.6,388.7,138.5,-999.0,-999.0,-999.0,-999.0,2.75,26.58,16.96,21.77,29.37,10.44,31.9,21.47,12.15,58.81,0.0,100.87,3.35,4.91,77.69,3.82,5.69,75.88
1990,7,11,6.51,6.48,0.57,401.9,133.0,-999.0,-999.0,-999.0,-999.0,3.36,27.7,17.96,22.83,30.17,8.61,31.98,23.37,12.88,57.38,0.0,100.78,4.11,4.39,78.31,4.73,3.95,77.0
1990,7,12,6.35,6.18,0.56,409.1,129.9,-999.0,-999.0,-999.0,-999.0,4.47,26.83,19.29,23.06,29.21,7.17,30.93,23.76,13.98,64.62,0.03,100.85,5.48,4.54,84.25,6.36,3.71,85.19
1990,7,13,6.13,6.3,0.54,429.9,127.0,-999.0,-999.0,-999.0,-999.0,5.1,26.7,19.72,23.21,28.85,7.7,31.03,23.33,14.4,67.62,0.08,100.68,6.27,3.42,69.12,7.3,2.73,68.81
1990,7,14,6.2,6.23,0.55,397.8,125.6,-999.0,-999.0,-999.0,-999.0,3.88,26.3,17.55,21.93,28.98,8.09,30.6,22.51,12.63,61.81,0.0,100.8,4.73,3.08,58.19,5.72,3.09,56.44
1990,7,15,6.86,6.86,0.61,376.7,137.1,-999.0,-999.0,-999.0,-999.0,2.84,26.59,15.83,21.22,29.29,10.2,31.92,21.72,11.29,54.94,0.0,100.96,3.48,5.55,118.94,4.09,6.72,118.81
1990,7,16,7.19,6.6,0.64,393.7,144.9,-999.0,-999.0,-999.0,-999.0,3.78,27.24,17.62,22.43,28.95,9.63,32.06,22.43,12.63,58.62,0.0,101.18,4.77,4.65,101.31,6.0,4.07,101.44
1990,7,17,6.2,6.17,0.55,410.2,127.9,-999.0,-999.0,-999.0,-999.0,3.27,27.83,18.08,22.96,29.64,10.15,32.81,22.67,13.24,61.12,0.0,101.21,4.12,4.23,66.69,5.13,4.23,66.31
1990,7,18,6.64,6.66,0.59,402.1,134.4,-999.0,-999.0,-999.0,-999.0,1.94,29.07,16.91,22.99,31.49,11.96,34.63,22.68,12.33,53.06,0.02,100.83,2.44,4.86,121.69,3.03,6.35,119.06
1990,7,19,6.63,6.59,0.59,412.5,134.2,-999.0,-999.0,-999.0,-999.0,2.57,29.87,16.59,23.23,32.15,9.82,35.44,25.62,11.96,47.44,0.01,100.57,3.21,6.51,97.38,3.75,7.63,124.06
1990,7,20,7.41,7.09,0.66,403.5,149.1,-999.0,-999.0,-999.0,-999.0,4.72,27.69,18.7,23.19,29.76,7.8,32.09,24.29,13.67,61.81,0.0,100.84,5.81,4.23,67.75,6.82,3.62,67.44
1990,7,21,5.98,6.98,0.54,403.2,121.2,-999.0,-999.0,-999.0,-999.0,3.84,27.07,17.44,22.26,29.26,8.83,31.41,22.58,12.57,59.12,0.0,101.1,4.74,2.77,69.5,6.01,2.31,69.12
1990,7,22,6.92,6.92,0.62,366.8,134.9,-999.0,-999.0,-999.0,-999.0,2.89,27.24,15.76,21.5,29.5,10.09,32.3,22.2,11.47,54.69,0.0,101.07,3.59,3.93,68.5,4.4,4.58,67.38
1990,7,23,6.61,6.62,0.59,370.2,129.7,-999.0,-999.0,-999.0,-999.0,2.79,26.76,14.76,20.76,29.02,9.31,31.56,22.25,10.62,51.12,0.0,101.06,3.49,2.62,88.81,4.29,3.57,87.88
1990,7,24,6.6,6.6,0.59,371.6,128.7,-999.0,-999.0,-999.0,-999.0,2.21,27.99,13.27,20.63,30.06,12.12,34.05,21.93,9.77,45.0,0.0,100.96,2.73,3.71,105.0,3.36,5.35,103.44
1990,7,25,6.26,6.26,0.56,405.3,127.1,-999.0,-999.0,-999.0,-999.0,2.3,29.61,15.4,22.51,32.15,13.59,36.37,22.77,11.23,47.5,0.0,100.76,2.93,5.27,144.62,3.82,6.69,140.44
1990,7,26,6.15,6.15,0.55,412.7,125.8,-999.0,-999.0,-999.0,-999.0,2.15,30.45,16.95,23.7,32.31,11.23,36.05,24.82,12.39,48.94,0.0,100.75,2.7,3.22,90.38,3.41,5.1,89.0
1990,7,27,6.35,6.34,0.58,409.0,129.0,-999.0,-999.0,-999.0,-999.0,3.21,30.73,15.94,23.33,32.47,12.76,37.42,24.67,11.84,46.88,0.0,100.83,4.05,3.71,123.38,5.25,4.67,123.69
1990,7,28,6.87,6.87,0.62,379.6,133.3,-999.0,-999.0,-999.0,-999.0,2.19,30.51,17.88,24.19,33.05,14.05,37.9,23.84,13.31,53.62,0.0,100.84,2.75,5.3,87.75,3.28,6.66,85.88
1990,7,29,6.96,6.57,0.63,410.0,140.8,-999.0,-999.0,-999.0,-999.0,3.69,29.48,21.07,25.28,31.36,9.12,34.3,25.19,15.81,64.81,0.0,101.14,4.55,3.95,82.0,5.44,3.05,82.5
1990,7,30,6.97,6.96,0.63,407.0,140.3,-999.0,-999.0,-999.0,-999.0,3.56,30.52,18.69,24.61,32.16,12.06,37.16,25.1,13.85,55.38,0.0,101.09,4.44,4.53,109.62,5.52,5.37,110.81
1990,7,31,7.4,6.85,0.68,397.4,148.2,-999.0,-999.0,-999.0,-999.0,4.56,28.83,20.37,24.6,30.69,8.33,33.4,25.07,15.01,62.88,0.0,101.08,5.63,4.43,72.19,6.73,3.35,72.19
1990,8,1,6.42,6.43,0.59,396.6,129.2,-999.0,-999.0,-999.0,-999.0,4.64,28.26,19.89,24.08,30.37,7.55,32.37,24.83,14.59,63.31,0.35,101.02,5.7,5.7,75.25,6.77,5.66,74.88
1990,8,2,5.38,6.03,0.49,399.9,109.3,-999.0,-999.0,-999.0,-999.0,3.65,28.01,19.87,23.94,30.24,7.97,32.15,24.17,14.53,63.31,0.73,100.92,4.46,4.59,88.69,5.27,3.95,88.75
1990,8,3,6.27,6.25,0.58,398.1,127.1,-999.0,-999.0,-999.0,-999.0,3.4,28.0,19.7,23.85,30.48,7.98,32.15,24.17,14.34,62.62,0.35,100.98,4.13,3.73,91.56,4.85,2.55,91.44
1990,8,4,5.87,5.6,0.55,402.6,119.4,-999.0,-999.0,-999.0,-999.0,4.33,27.43,20.49,23.96,29.81,6.91,31.0,24.08,15.01,67.44,0.6,101.05,5.3,4.27,75.0,6.38,3.47,75.06
