YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,WS2M
1990,8,10,6.18,7.55,0.59,391.5,125.8,-999.0,-999.0,-999.0,-999.0,1.6
1990,8,11,6.73,6.46,0.64,380.3,135.6,-999.0,-999.0,-999.0,-999.0,1.62
1990,8,12,6.88,6.84,0.66,372.7,137.5,-999.0,-999.0,-999.0,-999.0,1.67
1990,8,13,6.96,6.98,0.67,384.1,138.8,-999.0,-999.0,-999.0,-999.0,1.91
1990,8,14,6.46,6.95,0.62,389.6,130.3,-999.0,-999.0,-999.0,-999.0,1.72
1990,8,15,4.92,6.85,0.48,416.9,101.2,-999.0,-999.0,-999.0,-999.0,1.16
1990,8,16,6.44,7.16,0.62,401.2,131.2,-999.0,-999.0,-999.0,-999.0,2.3
1990,8,17,6.6,6.89,0.64,387.8,132.9,-999.0,-999.0,-999.0,-999.0,2.42
1990,8,18,6.92,6.92,0.68,368.1,137.2,-999.0,-999.0,-999.0,-999.0,1.98
1990,8,19,7.05,7.05,0.7,356.2,139.3,-999.0,-999.0,-999.0,-999.0,2.05
1990,8,20,6.83,6.83,0.67,348.0,132.7,-999.0,-999.0,-999.0,-999.0,1.15
1990,8,21,6.72,6.72,0.66,394.8,136.2,-999.0,-999.0,-999.0,-999.0,1.43
1990,8,22,5.92,6.73,0.59,397.4,120.4,-999.0,-999.0,-999.0,-999.0,3.02
1990,8,23,6.49,6.5,0.65,371.1,128.7,-999.0,-999.0,-999.0,-999.0,2.53
1990,8,24,6.78,6.78,0.68,362.2,134.1,-999.0,-999.0,-999.0,-999.0,1.53
1990,8,25,6.9,6.9,0.7,348.3,133.7,-999.0,-999.0,-999.0,-999.0,1.69
1990,8,26,6.63,6.63,0.67,358.8,130.3,-999.0,-999.0,-999.0,-999.0,1.77
1990,8,27,6.03,6.71,0.62,389.4,122.5,-999.0,-999.0,-999.0,-999.0,2.38
1990,8,28,6.03,6.48,0.62,380.1,121.6,-999.0,-999.0,-999.0,-999.0,2.41
1990,8,29,6.12,6.01,0.63,371.1,122.6,-999.0,-999.0,-999.0,-999.0,1.76
1990,8,30,6.58,6.54,0.68,348.5,128.7,-999.0,-999.0,-999.0,-999.0,1.6
1990,8,31,5.97,5.93,0.62,397.8,120.1,-999.0,-999.0,-999.0,-999.0,2.39
1990,9,1,5.98,5.92,0.62,398.1,120.3,-999.0,-999.0,-999.0,-999.0,2.23
1990,9,2,4.9,5.56,0.52,407.4,101.0,-999.0,-999.0,-999.0,-999.0,2.23
1990,9,3,5.37,6.65,0.57,400.3,109.7,-999.0,-999.0,-999.0,-999.0,2.38
1990,9,4,5.45,6.42,0.58,381.7,111.5,-999.0,-999.0,-999.0,-999.0,1.22
1990,9,5,5.83,6.06,0.62,390.3,117.8,-999.0,-999.0,-999.0,-999.0,1.7
1990,9,6,6.53,6.53,0.7,360.5,128.3,-999.0,-999.0,-999.0,-999.0,1.62
1990,9,7,6.33,6.34,0.69,386.6,126.0,-999.0,-999.0,-999.0,-999.0,1.39
1990,9,8,5.9,6.28,0.64,407.3,118.8,-999.0,-999.0,-999.0,-999.0,2.01
1990,9,9,5.23,5.94,0.57,409.5,106.7,-999.0,-999.0,-999.0,-999.0,1.79
1990,9,10,5.43,4.6,0.6,416.4,111.4,-999.0,-999.0,-999.0,-999.0,2.43
1990,9,11,5.74,5.89,0.64,390.7,114.8,-999.0,-999.0,-999.0,-999.0,3.06
