YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_RANGE,WD10M,WS50M,WS50M_RANGE,WD50M
1991,12,27,4.78,-1.72,1.53,4.14,13.02,12.43,-0.59,3.42,67.12,0.01,97.49,5.12,6.12,263.38,7.55,6.07,264.12
1991,12,28,7.65,2.58,5.12,6.86,11.68,14.58,2.9,4.76,73.81,0.15,97.16,3.59,5.33,224.75,5.88,6.42,224.44
1991,12,29,5.8,0.65,3.23,5.44,9.0,11.26,2.26,4.15,73.25,0.11,97.82,4.73,3.25,18.31,7.56,3.02,18.31
1991,12,30,5.31,0.17,2.74,4.47,10.68,11.47,0.79,3.91,72.94,0.01,98.44,3.6,4.57,39.12,5.42,7.16,23.94
1991,12,31,5.37,-0.86,2.26,4.28,12.66,13.1,0.44,3.66,67.88,0.0,98.27,2.76,1.87,202.44,3.98,4.13,203.38
1992,1,1,6.21,0.9,3.55,4.94,12.82,13.43,0.62,4.15,70.94,0.0,98.42,3.08,2.05,59.75,4.53,4.54,59.69
1992,1,2,7.19,3.55,5.37,6.12,10.09,13.24,3.15,5.0,78.38,0.0,98.8,2.66,2.42,70.06,3.74,3.1,70.81
1992,1,3,6.44,2.59,4.51,4.69,9.07,11.92,2.85,4.64,78.06,0.0,98.73,1.97,1.3,125.5,2.57,1.97,126.38
1992,1,4,5.97,0.5,3.23,4.65,9.3,10.92,1.62,4.03,69.75,0.0,98.48,2.07,1.54,268.12,2.88,2.64,268.56
1992,1,5,6.5,0.04,3.27,4.91,10.3,12.9,2.59,3.91,65.31,0.0,98.31,2.39,1.31,119.0,3.3,2.51,119.12
1992,1,6,6.06,1.91,3.98,5.43,8.43,11.19,2.76,4.46,76.12,0.0,98.16,2.97,2.38,65.94,4.37,3.02,66.06
1992,1,7,6.47,2.64,4.55,5.08,11.21,12.82,1.61,4.7,76.69,0.0,98.23,2.25,2.64,104.62,3.18,4.7,103.81
1992,1,8,5.32,2.55,3.94,4.19,10.68,11.82,1.13,4.64,82.88,0.0,98.13,4.08,5.47,269.5,5.88,5.5,269.5
1992,1,9,5.48,1.95,3.72,5.43,10.93,12.08,1.15,4.52,80.0,0.0,97.71,6.29,6.27,259.75,8.41,5.05,259.94
1992,1,10,5.73,1.69,3.71,4.7,9.72,11.8,2.08,4.39,77.44,0.0,97.44,4.38,3.89,264.38,6.68,4.04,264.62
1992,1,11,6.85,-1.57,2.64,4.89,12.8,14.55,1.75,3.48,58.38,0.0,97.47,2.58,1.95,266.31,3.56,2.16,266.44
1992,1,12,8.45,0.19,4.33,6.98,12.67,16.4,3.72,3.97,57.69,0.0,97.36,3.13,3.08,268.5,4.61,5.49,269.19
1992,1,13,8.98,2.48,5.73,7.94,11.09,15.88,4.79,4.7,66.44,0.0,97.56,2.92,3.77,113.81,4.41,6.48,113.56
1992,1,14,8.82,1.32,5.07,7.54,9.58,14.16,4.59,4.27,60.69,0.0,97.62,1.95,1.85,156.12,2.59,2.88,156.06
1992,1,15,8.79,3.36,6.08,8.04,7.07,12.9,5.83,5.0,69.94,0.0,97.59,2.8,3.12,81.75,4.27,5.77,81.81
1992,1,16,8.51,5.36,6.94,8.48,6.95,12.73,5.77,5.74,82.38,0.85,97.65,3.91,2.62,72.06,5.56,3.05,72.56
1992,1,17,7.65,6.08,6.87,7.7,7.88,11.71,3.83,6.04,87.62,3.79,97.36,3.14,1.84,66.75,4.76,1.71,67.38
1992,1,18,8.37,4.21,6.3,8.09,7.39,13.02,5.63,5.31,77.5,0.28,97.4,3.66,3.27,26.0,5.84,2.72,26.0
1992,1,19,8.18,3.47,5.83,8.26,11.38,14.88,3.51,5.0,75.81,0.02,97.45,4.57,4.36,158.62,7.22,7.55,159.62
1992,1,20,6.17,0.9,3.54,5.84,10.94,12.71,1.77,4.21,72.25,0.0,96.88,4.63,5.05,260.38,6.93,4.3,260.62
1992,1,21,5.98,-0.68,2.65,5.26,12.3,13.74,1.44,3.78,65.94,0.0,96.59,3.47,5.23,249.75,5.11,5.95,250.19
1992,1,22,7.34,0.13,3.73,5.64,11.47,14.41,2.94,3.97,63.12,0.09,97.02,2.57,4.21,237.56,3.48,4.41,237.88
1992,1,23,8.55,0.4,4.48,6.1,11.67,15.33,3.65,4.09,59.25,0.29,97.19,2.33,3.8,112.75,3.09,4.13,113.94
1992,1,24,8.4,4.6,6.51,8.51,10.62,15.2,4.58,5.43,79.0,1.73,97.01,2.88,4.14,161.19,4.25,4.66,162.38
1992,1,25,6.23,-1.11,2.56,6.03,12.37,13.76,1.4,3.66,63.38,7.3,96.82,4.64,5.38,243.5,6.27,5.27,243.88
1992,1,26,4.58,1.57,3.08,4.45,4.95,7.79,2.83,4.39,81.06,8.89,96.48,4.47,2.91,72.38,6.25,4.3,74.44
1992,1,27,6.03,1.97,4.0,5.66,9.0,10.86,1.87,4.58,77.31,1.34,96.36,3.49,4.44,105.19,5.11,6.83,105.38
1992,1,28,8.29,6.05,7.17,7.98,10.05,13.02,2.97,6.1,86.44,3.19,96.55,5.42,3.95,36.25,7.78,4.09,36.81
1992,1,29,9.31,7.26,8.29,9.02,6.24,12.96,6.72,6.53,87.88,5.35,97.11,6.08,4.62,50.88,8.7,3.57,51.69
1992,1,30,8.26,4.81,6.54,7.67,6.4,12.3,5.9,5.55,80.06,6.37,97.37,4.21,5.82,63.62,5.55,6.38,64.06
1992,1,31,8.28,2.67,5.48,7.44,10.98,14.67,3.69,4.76,70.5,0.03,97.35,2.04,1.75,225.5,2.93,3.39,228.0
1992,2,1,7.8,2.25,5.03,7.95,13.33,15.16,1.83,4.64,71.69,0.07,97.27,2.37,3.64,106.56,3.86,5.38,106.38
1992,2,2,7.39,3.87,5.63,7.3,9.63,12.81,3.18,5.19,80.31,0.76,97.54,3.25,2.37,43.19,5.13,3.28,43.12
1992,2,3,7.89,2.54,5.21,8.1,10.77,13.56,2.8,4.7,71.25,0.06,97.94,2.03,1.36,229.19,2.99,2.74,231.62
1992,2,4,8.2,-0.98,3.62,7.43,15.58,17.32,1.74,3.66,58.69,0.0,97.48,3.6,2.08,301.5,5.42,4.3,302.69
1992,2,5,8.87,0.55,4.7,8.32,16.48,18.35,1.86,4.21,59.38,0.0,97.12,3.56,2.17,265.38,5.48,2.92,265.94
1992,2,6,8.57,4.03,6.3,8.44,12.47,15.51,3.04,5.19,75.0,0.0,97.51,2.34,1.84,92.69,3.3,4.19,91.69
1992,2,7,9.1,1.12,5.12,7.31,10.39,15.15,4.76,4.27,61.12,0.0,97.68,1.84,2.49,168.5,2.32,2.61,169.75
1992,2,8,9.34,2.33,5.83,8.55,11.86,16.48,4.62,4.7,63.88,0.0,97.74,2.6,1.95,100.12,3.7,4.09,100.44
1992,2,9,9.74,6.62,8.19,10.37,10.7,15.49,4.79,6.23,81.06,0.0,97.82,3.48,2.64,85.0,5.13,1.25,85.88
1992,2,10,10.51,5.56,8.04,10.8,11.66,17.25,5.58,5.8,74.44,0.0,97.72,2.94,2.37,74.5,3.77,2.54,74.44
1992,2,11,11.87,4.53,8.2,10.63,13.05,19.19,6.14,5.37,64.19,0.0,97.7,2.38,1.07,137.44,3.24,1.98,138.88
1992,2,12,11.33,2.79,7.06,10.36,12.18,18.58,6.4,4.76,58.44,0.0,97.46,2.98,3.02,278.38,4.2,4.31,278.94
1992,2,13,12.29,0.51,6.4,11.66,14.54,21.42,6.88,4.09,48.0,0.0,97.23,3.8,4.03,267.81,5.84,6.14,269.38
1992,2,14,9.43,0.86,5.15,9.33,12.25,16.04,3.8,4.21,59.12,0.0,97.35,5.52,5.26,331.94,8.2,5.05,332.25
1992,2,15,9.18,-0.07,4.55,8.52,16.23,18.12,1.89,3.91,59.56,0.0,97.73,3.34,7.28,159.06,4.95,8.68,158.31
1992,2,16,10.0,-0.6,4.7,8.59,10.92,16.12,5.19,3.72,48.75,0.0,97.61,4.37,5.56,278.25,5.99,6.34,278.88
1992,2,17,11.46,1.68,6.57,11.68,14.56,19.72,5.16,4.46,53.69,0.0,97.02,2.88,2.98,153.19,4.47,5.19,152.31
1992,2,18,9.27,2.27,5.77,10.12,10.12,15.01,4.9,4.64,63.44,0.03,97.1,3.27,3.04,133.62,4.7,5.41,133.75
1992,2,19,9.8,5.5,7.65,10.4,10.36,15.88,5.51,5.86,76.69,0.44,96.74,4.66,3.98,108.38,6.23,4.05,110.12
1992,2,20,12.11,8.93,10.52,12.79,9.16,18.06,8.9,7.45,82.62,1.74,96.22,5.94,7.45,68.94,7.73,7.04,69.56
1992,2,21,9.26,7.4,8.33,9.63,8.47,12.94,4.48,6.77,88.38,35.53,96.33,5.97,9.55,92.56,7.35,12.09,93.25
1992,2,22,6.99,0.37,3.68,7.31,9.32,12.4,3.08,4.03,65.31,0.11,97.69,6.34,6.95,33.94,8.45,7.9,34.31
1992,2,23,7.07,0.17,3.62,6.98,13.25,14.19,0.94,3.91,65.0,0.0,98.33,3.73,5.17,64.19,5.48,7.17,63.69
1992,2,24,7.56,0.94,4.25,7.26,11.79,14.4,2.62,4.15,65.5,0.0,98.17,4.12,5.08,279.0,5.8,5.58,279.62
1992,2,25,8.58,-0.59,4.0,8.27,12.91,16.05,3.14,3.72,55.31,0.0,97.67,4.48,4.74,270.88,6.84,3.78,271.31
1992,2,26,10.09,2.4,6.25,10.13,13.04,17.57,4.53,4.64,61.31,0.0,97.61,3.84,2.18,117.5,5.83,4.59,117.12
1992,2,27,10.26,4.51,7.39,10.73,10.48,16.67,6.19,5.43,71.44,0.05,97.59,4.8,3.59,40.75,7.26,3.75,40.81
1992,2,28,10.69,5.9,8.3,11.08,10.44,16.98,6.54,5.98,75.25,0.41,97.53,6.3,4.15,12.88,8.77,2.7,13.06
1992,2,29,10.08,5.76,7.92,10.51,10.23,16.19,5.96,5.86,77.19,0.05,97.81,6.79,5.25,42.12,9.27,3.32,42.31
1992,3,1,10.49,7.15,8.83,11.39,9.37,15.7,6.34,6.47,81.44,0.28,97.8,5.67,2.47,81.5,7.16,2.26,82.38
1992,3,2,11.65,8.3,9.98,12.11,7.32,16.08,8.76,7.02,81.25,0.06,97.48,8.3,5.77,81.44,10.23,5.91,82.94
1992,3,3,13.87,8.6,11.23,14.19,10.45,20.26,9.81,7.14,73.25,0.02,97.35,6.97,3.66,61.44,8.63,4.04,62.62
1992,3,4,13.21,8.88,11.05,13.01,7.04,17.8,10.76,7.32,75.75,0.16,97.41,5.09,5.46,65.81,6.59,6.22,67.81
1992,3,5,14.04,9.19,11.62,13.46,5.8,17.05,11.26,7.51,73.12,0.07,97.28,3.83,4.95,99.31,5.3,5.54,102.44
1992,3,6,13.3,6.65,9.98,13.61,9.3,19.23,9.94,6.35,67.0,0.01,97.05,7.01,5.59,48.31,9.05,5.09,49.0
1992,3,7,12.43,7.66,10.05,12.66,7.59,17.09,9.51,6.77,74.38,0.26,96.98,10.77,3.41,43.12,13.09,4.44,44.31
1992,3,8,12.5,8.08,10.29,13.01,7.12,16.98,9.86,6.96,76.38,0.23,97.24,10.35,7.16,47.25,12.81,7.3,48.38
1992,3,9,11.65,8.33,10.0,11.98,4.77,14.58,9.81,7.02,81.06,4.96,97.33,6.9,3.6,48.81,8.8,3.14,49.38
1992,3,10,10.35,8.13,9.24,10.33,3.29,12.31,9.02,6.96,86.31,8.02,97.42,7.95,4.48,49.06,10.06,4.68,50.12
1992,3,11,9.94,5.66,7.8,10.73,7.52,14.41,6.89,5.86,77.0,1.79,97.58,4.38,4.3,39.31,5.91,4.87,39.0
1992,3,12,10.27,2.66,6.47,11.29,13.37,16.87,3.51,4.76,64.75,0.2,97.62,2.16,3.68,148.44,3.33,5.73,148.25
1992,3,13,11.44,2.04,6.74,11.32,10.95,17.73,6.77,4.52,54.94,0.0,97.45,3.8,5.84,240.44,5.27,8.55,242.12
1992,3,14,12.14,0.93,6.53,12.32,15.39,20.62,5.23,4.21,50.0,0.0,97.19,3.8,3.34,286.0,5.45,3.3,287.06
1992,3,15,13.16,2.58,7.87,13.85,16.13,21.78,5.65,4.76,53.25,0.01,97.09,3.0,3.68,325.75,4.77,5.82,327.31
1992,3,16,13.18,4.15,8.66,13.73,16.03,22.43,6.4,5.31,59.94,0.01,97.01,4.67,4.09,287.75,7.12,2.48,287.75
1992,3,17,12.68,4.73,8.7,13.67,14.23,20.44,6.2,5.55,63.69,0.27,97.24,4.79,4.55,109.31,6.98,5.54,108.75
1992,3,18,10.8,2.02,6.41,12.23,12.12,17.31,5.19,4.58,58.62,0.0,97.38,3.84,4.19,73.25,5.48,5.16,71.62
1992,3,19,11.37,3.24,7.3,11.76,12.12,17.83,5.7,5.0,59.44,0.27,97.07,2.85,4.68,172.12,3.8,7.33,172.88
1992,3,20,11.62,3.98,7.8,13.19,13.19,18.79,5.6,5.25,64.12,0.05,97.35,3.88,4.04,50.0,5.48,5.87,47.5
1992,3,21,12.23,3.19,7.71,13.62,15.0,19.82,4.82,5.0,60.38,0.0,97.57,2.21,2.97,91.56,3.32,4.6,86.06
1992,3,22,14.35,3.6,8.98,14.73,16.67,23.16,6.49,5.07,51.81,0.0,97.2,3.7,4.34,281.56,5.35,6.87,281.94
1992,3,23,13.93,4.35,9.14,15.05,14.4,21.62,7.22,5.37,56.44,0.0,96.49,4.77,4.91,241.31,6.77,7.62,227.75
1992,3,24,14.77,1.82,8.3,14.76,15.18,22.98,7.79,4.58,44.56,0.0,95.38,4.91,6.13,229.0,6.84,6.33,229.5
1992,3,25,16.61,0.81,8.71,16.24,17.56,25.71,8.15,4.27,39.06,0.0,95.07,6.59,12.05,152.25,8.94,16.88,153.56
1992,3,26,12.15,-0.13,6.01,13.39,10.66,17.32,6.67,4.03,46.25,0.04,95.29,5.75,3.34,269.06,7.72,3.48,269.31
1992,3,27,9.4,-0.2,4.6,9.73,11.1,15.99,4.9,3.97,53.62,0.96,95.16,7.33,8.38,257.0,10.12,7.87,257.56
1992,3,28,9.4,-1.28,4.06,10.15,12.93,15.81,2.88,3.66,51.88,0.01,95.68,6.48,6.97,278.19,9.15,6.82,278.88
1992,3,29,9.89,-1.33,4.28,10.85,14.02,17.19,3.17,3.66,51.94,0.0,96.37,4.99,4.11,276.25,7.29,4.62,277.19
1992,3,30,11.21,-3.31,3.95,11.3,14.52,19.13,4.61,3.11,38.94,0.0,96.28,5.39,7.62,256.25,7.46,8.08,256.5
1992,3,31,14.67,-2.08,6.3,14.17,18.34,24.64,6.31,3.48,36.12,0.0,95.47,5.48,10.45,227.12,7.48,12.65,227.38
1992,4,1,12.89,0.75,6.82,13.58,14.1,19.95,5.85,4.33,50.19,0.0,95.55,4.64,8.27,192.88,6.33,9.71,192.94
1992,4,2,13.68,-0.05,6.81,13.58,12.59,20.43,7.84,3.97,41.56,0.0,96.4,4.34,7.46,253.69,5.91,8.27,254.38
1992,4,3,15.79,-0.93,7.43,15.13,15.96,23.93,7.97,3.72,35.12,0.0,96.5,3.37,4.66,227.0,4.35,4.77,227.06
1992,4,4,18.4,-1.45,8.48,17.91,18.25,27.11,8.86,3.6,29.75,0.0,95.79,6.05,9.73,163.12,8.24,11.83,164.12
1992,4,5,17.95,3.44,10.69,18.94,12.76,24.8,12.04,5.13,40.19,0.0,95.62,3.37,5.34,270.25,5.15,8.97,268.69
1992,4,6,14.58,4.85,9.72,15.64,12.27,21.05,8.78,5.68,56.06,3.37,95.75,5.1,7.8,159.75,7.3,9.13,159.69
1992,4,7,13.3,1.65,7.48,14.32,12.89,19.38,6.49,4.52,49.81,0.04,95.83,5.38,6.4,279.06,7.52,6.34,279.12
1992,4,8,13.42,5.25,9.33,14.24,11.01,19.16,8.16,5.92,62.0,1.18,95.35,6.38,6.65,250.06,8.52,5.95,250.62
1992,4,9,11.83,3.5,7.66,12.87,7.8,15.76,7.94,5.25,61.44,0.42,95.23,5.96,8.79,266.06,8.0,8.59,266.62
1992,4,10,11.31,4.64,7.98,11.9,9.87,16.7,6.83,5.55,65.19,2.26,95.64,6.41,5.62,318.06,8.83,4.48,318.94
1992,4,11,12.78,3.54,8.16,13.69,11.77,19.31,7.55,5.13,55.75,1.54,96.17,6.15,4.98,321.94,8.6,3.68,322.38
1992,4,12,13.26,1.62,7.44,14.4,16.31,21.48,5.16,4.52,52.5,0.0,96.71,4.0,3.38,311.5,5.91,2.94,311.94
1992,4,13,14.44,0.39,7.42,16.18,17.3,23.05,5.74,4.09,44.88,0.0,97.1,2.58,4.16,92.31,3.97,7.08,93.19
1992,4,14,14.77,3.87,9.32,16.2,14.09,21.37,7.27,5.19,51.19,0.14,97.31,3.0,2.99,169.88,4.36,6.02,172.06
1992,4,15,15.71,1.15,8.43,16.62,15.5,23.27,7.77,4.27,40.81,0.0,97.13,4.68,6.52,176.0,6.62,8.33,177.31
1992,4,16,16.42,1.58,9.0,16.72,13.92,24.43,10.51,4.46,40.25,0.06,96.61,6.65,10.01,215.38,8.41,11.02,214.56
1992,4,17,10.44,0.33,5.39,12.43,9.34,15.06,5.73,4.09,52.81,0.71,96.82,5.66,5.27,220.69,7.25,7.16,220.12
1992,4,18,10.72,1.76,6.24,11.61,9.41,16.09,6.68,4.52,56.88,2.64,96.61,7.48,5.36,334.94,10.04,4.65,335.38
1992,4,19,12.98,1.12,7.05,13.82,14.58,21.3,6.73,4.33,50.12,0.05,96.51,6.53,7.41,303.25,9.51,6.23,303.31
1992,4,20,15.18,3.79,9.48,16.95,16.77,23.27,6.51,5.19,51.44,0.01,96.94,3.73,5.6,206.5,5.25,7.66,220.31
1992,4,21,16.69,4.5,10.59,18.24,15.47,23.95,8.48,5.43,48.31,0.0,97.25,2.76,2.97,163.69,3.61,4.3,166.44
1992,4,22,18.77,3.74,11.26,18.68,12.14,25.21,13.07,5.13,38.56,0.01,97.09,2.44,4.79,245.44,2.99,5.24,247.06
1992,4,23,20.38,3.9,12.14,20.65,14.17,27.3,13.13,5.25,35.5,0.0,96.67,3.41,4.3,261.5,4.63,5.27,262.31
1992,4,24,22.4,6.68,14.54,23.12,12.94,29.46,16.52,6.35,38.81,0.0,96.61,3.25,3.24,176.75,4.48,3.88,177.56
1992,4,25,21.45,7.51,14.48,21.74,15.06,29.67,14.61,6.77,42.75,0.37,96.91,3.66,3.13,115.0,5.36,2.91,116.94
1992,4,26,20.37,10.94,15.65,21.37,11.06,25.82,14.76,8.42,56.62,0.03,97.1,3.77,2.62,88.5,5.18,3.55,89.56
1992,4,27,20.26,9.38,14.82,21.55,11.44,26.9,15.47,7.57,51.62,0.01,97.06,4.95,4.95,75.56,6.45,4.52,75.62
1992,4,28,20.87,6.4,13.63,22.21,13.87,28.12,14.25,6.23,41.31,0.0,96.87,2.91,2.12,115.69,3.9,2.6,115.56
1992,4,29,21.11,6.04,13.58,21.79,13.04,27.69,14.64,6.16,41.0,1.07,96.48,3.56,8.34,206.94,4.33,9.3,207.06
1992,4,30,14.44,3.05,8.74,16.08,12.28,21.36,9.07,4.94,49.19,2.19,96.72,6.89,8.65,111.5,8.41,8.67,110.38
1992,5,1,13.36,2.88,8.12,14.95,9.73,18.53,8.8,4.88,51.31,0.14,96.69,3.71,5.3,287.19,5.12,4.75,288.12
1992,5,2,14.4,3.43,8.91,16.43,15.44,21.64,6.2,5.07,53.19,0.0,96.22,3.29,3.61,260.31,4.54,3.68,262.0
1992,5,3,15.68,7.03,11.35,16.99,12.15,21.82,9.67,6.59,60.44,0.09,96.02,4.61,3.57,111.19,5.85,4.77,112.5
1992,5,4,15.84,9.55,12.7,16.86,10.01,21.84,11.83,7.81,69.38,0.98,95.61,12.65,11.12,67.5,15.23,12.75,68.81
1992,5,5,15.52,8.05,11.78,16.27,7.38,19.87,12.5,7.08,63.5,0.27,95.99,10.45,7.23,28.69,12.98,6.84,29.25
1992,5,6,17.33,7.45,12.39,18.56,13.48,24.03,10.55,6.65,56.69,0.08,96.95,5.95,6.23,193.12,8.3,4.7,193.19
1992,5,7,19.65,5.36,12.51,21.85,15.94,27.24,11.31,5.8,43.12,0.09,96.94,4.06,5.34,297.12,5.58,7.55,298.56
1992,5,8,19.47,7.38,13.42,21.41,10.55,24.98,14.43,6.65,47.44,0.18,96.56,3.02,3.74,78.31,3.98,5.28,76.06
1992,5,9,18.67,7.89,13.28,20.7,11.79,24.49,12.7,6.9,51.44,0.06,96.53,3.28,4.0,86.62,4.58,4.87,85.06
1992,5,10,19.0,5.71,12.36,20.47,14.25,26.44,12.19,5.92,45.31,0.0,96.71,5.98,4.31,63.81,8.14,2.22,63.06
1992,5,11,19.37,6.81,13.09,21.14,13.69,26.37,12.68,6.41,47.38,0.0,96.87,4.99,5.27,69.56,6.77,4.72,68.56
1992,5,12,20.53,6.22,13.37,21.89,14.94,28.01,13.08,6.16,44.25,0.0,97.09,5.64,5.1,32.69,7.85,4.76,32.25
1992,5,13,20.39,4.93,12.65,21.86,13.8,27.55,13.76,5.62,38.88,0.0,97.31,6.11,5.86,53.31,8.28,5.06,52.94
1992,5,14,20.51,6.37,13.44,22.69,15.68,28.11,12.43,6.16,44.0,0.0,97.29,3.16,1.88,85.44,4.51,3.51,83.5
1992,5,15,22.14,8.65,15.4,24.37,14.1,29.4,15.29,7.26,45.56,0.66,97.21,2.11,4.91,125.75,2.97,7.06,131.19
1992,5,16,20.44,6.42,13.44,22.14,13.84,27.34,13.5,6.23,44.56,0.0,97.33,5.7,5.27,49.56,7.63,4.07,48.38
1992,5,17,20.32,5.28,12.8,23.05,15.67,27.71,12.05,5.74,42.0,0.0,97.38,2.54,1.02,105.75,3.63,3.76,102.5
1992,5,18,21.77,6.3,14.04,23.22,12.86,28.01,15.15,6.23,38.75,2.3,96.84,3.4,4.45,249.0,4.51,4.34,250.5
1992,5,19,22.1,10.07,16.08,24.72,11.62,28.15,16.54,8.12,50.12,6.48,96.62,2.76,4.03,109.69,3.94,5.91,112.69
1992,5,20,21.14,9.87,15.51,22.81,15.84,29.4,13.56,8.0,55.25,0.09,96.67,4.47,3.71,128.25,5.94,2.91,130.06
1992,5,21,22.92,10.22,16.57,24.97,16.23,30.79,14.56,8.12,50.88,0.03,96.6,2.75,3.18,133.44,3.61,5.27,135.81
1992,5,22,24.75,8.65,16.7,26.33,15.69,32.26,16.57,7.45,41.94,0.01,96.53,3.4,5.8,161.06,4.76,8.54,163.81
1992,5,23,23.38,9.99,16.69,23.04,8.52,27.81,19.29,8.0,44.62,3.17,96.42,2.99,6.44,134.0,3.76,7.38,134.69
1992,5,24,19.25,13.7,16.48,20.65,9.63,24.98,15.34,10.19,71.81,8.95,96.3,7.32,6.84,75.19,8.66,8.13,75.69
1992,5,25,18.01,11.15,14.58,18.77,8.01,22.42,14.41,8.67,65.81,3.31,96.02,8.52,6.11,93.62,10.72,5.4,93.69
1992,5,26,19.54,10.01,14.77,21.39,13.8,26.25,12.44,8.0,58.44,1.72,96.44,3.94,3.52,204.31,5.64,4.04,203.12
1992,5,27,20.65,11.21,15.93,22.52,13.23,27.43,14.2,8.61,58.38,1.13,96.63,2.84,3.79,172.5,3.61,3.74,174.19
1992,5,28,23.01,9.64,16.33,23.73,12.81,29.3,16.49,7.75,44.75,0.0,96.67,2.87,4.16,226.25,3.63,4.15,226.75
1992,5,29,26.49,9.51,18.0,26.84,14.58,33.93,19.35,7.69,37.19,0.0,96.8,3.04,3.96,177.12,3.8,4.12,178.38
1992,5,30,26.4,6.98,16.69,26.69,17.88,35.42,17.55,6.53,33.44,0.0,96.71,3.63,4.38,148.31,4.77,4.33,149.75
1992,5,31,26.48,4.33,15.4,26.88,17.32,35.09,17.77,5.55,28.44,0.0,96.43,3.91,3.48,123.06,5.5,4.52,124.5
1992,6,1,27.03,5.62,16.33,26.67,17.69,36.48,18.79,6.04,29.44,0.0,95.74,5.03,5.48,158.38,7.14,5.95,159.75
1992,6,2,24.69,11.11,17.9,27.32,16.23,32.87,16.64,8.67,47.19,0.01,96.15,5.37,10.91,77.5,6.6,12.98,83.38
1992,6,3,22.33,11.44,16.89,24.16,11.02,28.69,17.66,8.79,52.88,0.0,96.7,5.49,3.73,79.44,6.6,3.59,78.94
1992,6,4,23.37,10.18,16.77,25.62,15.18,31.08,15.9,8.06,46.69,0.0,96.58,5.01,5.0,74.06,6.47,4.84,73.69
1992,6,5,22.62,9.75,16.19,25.55,14.31,29.31,15.0,7.87,48.19,0.0,96.95,3.09,3.48,124.5,3.96,4.08,126.06
1992,6,6,22.55,9.57,16.05,24.68,15.75,30.28,14.53,7.75,48.56,0.0,96.78,4.63,4.58,113.88,5.91,4.98,114.88
1992,6,7,23.33,9.37,16.35,24.08,13.98,31.26,17.29,7.75,43.25,0.0,96.16,4.04,6.45,81.94,5.24,8.07,84.5
1992,6,8,23.76,6.9,15.33,25.94,16.2,31.97,15.77,6.53,37.94,0.0,96.38,4.86,7.2,150.56,6.16,8.6,153.44
1992,6,9,20.8,7.81,14.3,22.33,12.25,27.55,15.29,6.96,47.06,0.0,96.41,4.84,3.46,93.44,6.19,3.16,94.19
1992,6,10,20.93,10.12,15.53,22.43,11.13,27.01,15.88,8.06,51.69,0.08,96.23,6.86,6.02,31.31,8.38,5.95,31.38
1992,6,11,20.08,6.3,13.19,22.5,11.99,26.45,14.47,6.35,45.69,0.0,96.5,4.74,3.7,206.5,6.12,3.93,207.12
1992,6,12,20.49,5.97,13.23,23.12,14.55,27.32,12.78,6.04,42.06,0.01,96.61,3.08,2.09,140.62,4.18,3.91,141.56
1992,6,13,22.73,7.81,15.27,24.91,15.8,30.64,14.83,6.9,41.44,0.01,96.57,4.13,6.13,101.0,5.15,7.97,101.75
1992,6,14,23.54,8.91,16.23,24.93,14.93,31.88,16.95,7.39,42.75,0.0,96.64,8.2,3.09,83.12,9.95,1.82,84.88
1992,6,15,25.58,8.89,17.23,27.33,18.72,35.83,17.11,7.51,39.94,0.0,96.29,4.99,6.53,151.81,6.35,8.95,154.12
1992,6,16,24.8,9.35,17.08,26.77,14.92,32.15,17.24,7.69,41.56,0.0,96.27,4.72,7.65,101.94,6.05,8.89,102.75
1992,6,17,23.61,11.37,17.49,26.13,12.5,28.92,16.42,8.73,48.81,1.09,96.35,3.27,4.4,163.38,4.5,6.92,164.75
1992,6,18,22.72,13.06,17.89,25.33,8.85,26.72,17.87,9.77,56.38,10.11,96.26,2.5,4.07,140.06,3.35,5.82,151.62
1992,6,19,22.44,11.04,16.74,24.76,10.37,27.05,16.69,8.54,50.44,0.11,96.45,2.91,3.8,172.44,3.85,5.48,174.0
1992,6,20,25.54,8.83,17.19,26.83,14.47,32.19,17.73,7.32,37.0,0.0,96.74,2.62,4.23,179.75,3.22,4.52,181.75
1992,6,21,27.59,7.97,17.78,28.4,16.7,35.83,19.13,6.96,31.69,0.0,96.63,4.89,5.44,149.81,6.76,5.05,151.12
1992,6,22,27.89,8.8,18.34,28.44,19.22,38.24,19.02,7.39,34.31,0.0,96.17,5.28,10.02,152.0,7.6,11.83,154.62
1992,6,23,26.62,9.19,17.91,29.01,15.54,34.55,19.01,7.69,37.88,0.0,96.32,4.34,6.61,144.12,5.62,8.59,144.38
1992,6,24,25.8,11.72,18.76,28.33,16.88,34.07,17.19,8.97,46.38,0.0,96.43,3.82,4.8,99.19,5.02,6.65,100.19
1992,6,25,25.73,10.9,18.32,28.43,15.29,33.16,17.87,8.48,43.0,0.0,96.56,5.53,6.26,54.56,6.68,8.16,52.12
1992,6,26,24.2,10.88,17.55,27.26,12.57,29.82,17.25,8.42,45.75,0.0,96.72,3.38,5.63,94.5,4.27,6.9,95.81
1992,6,27,24.42,12.65,18.54,27.41,10.92,29.36,18.44,9.46,50.31,0.0,96.75,2.95,3.69,144.88,3.84,5.65,146.25
