ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,WS2M,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_RANGE,WD10M,WS50M,WS50M_RANGE,WD50M,Date
5.5,7.74,0.52,355.2,112.4,-999.0,-999.0,-999.0,-999.0,3.8,16.09,8.23,12.16,17.98,13.03,22.66,9.63,7.02,62.88,0.09,96.92,4.98,4.14,57.88,6.33,5.51,56.56,1990-04-26
5.94,7.36,0.56,378.6,120.8,-999.0,-999.0,-999.0,-999.0,2.53,17.11,6.24,11.67,19.18,12.38,23.86,11.48,6.1,52.0,0.0,97.36,3.38,1.7,88.19,4.73,3.93,86.5,1990-04-27
4.7,7.63,0.45,382.5,97.7,-999.0,-999.0,-999.0,-999.0,2.52,15.94,6.86,11.4,17.22,11.18,22.8,11.62,6.41,57.38,0.0,97.26,3.45,2.4,96.75,4.9,2.48,96.94,1990-04-28
5.03,7.06,0.48,395.9,104.4,-999.0,-999.0,-999.0,-999.0,3.38,17.78,9.85,13.82,19.13,11.44,24.44,13.0,7.93,61.31,5.1,96.72,4.47,4.85,91.62,5.54,4.83,92.62,1990-04-29
3.99,7.68,0.38,363.5,84.1,-999.0,-999.0,-999.0,-999.0,5.45,15.79,12.54,14.16,16.72,7.93,20.62,12.69,9.4,81.75,8.95,96.53,7.13,4.36,65.0,8.55,4.66,66.38,1990-04-30
1.68,7.41,0.16,370.1,38.4,-999.0,-999.0,-999.0,-999.0,7.27,13.74,10.48,12.12,14.18,2.88,15.57,12.69,8.18,81.06,4.23,96.76,9.61,3.54,61.75,11.73,4.03,62.81,1990-05-01
3.49,7.46,0.33,376.5,75.6,-999.0,-999.0,-999.0,-999.0,7.17,14.64,8.75,11.69,15.33,4.78,17.44,12.65,7.32,69.31,0.6,97.08,9.46,4.89,61.88,11.62,4.89,62.44,1990-05-02
5.0,6.89,0.47,353.8,103.9,-999.0,-999.0,-999.0,-999.0,5.0,15.73,7.83,11.78,17.23,10.31,21.58,11.26,6.84,62.38,0.0,97.13,6.55,5.81,66.75,8.2,4.43,66.5,1990-05-03
6.25,6.27,0.58,340.6,124.5,-999.0,-999.0,-999.0,-999.0,2.78,15.79,2.76,9.27,17.56,13.24,22.41,9.18,5.0,48.62,0.0,96.96,3.82,2.34,78.06,5.38,4.19,77.06,1990-05-04
6.09,6.24,0.56,339.3,121.7,-999.0,-999.0,-999.0,-999.0,2.84,15.5,9.24,12.37,17.39,11.95,21.43,9.48,7.51,69.44,0.16,96.91,3.86,3.48,74.56,5.3,2.2,74.12,1990-05-05
5.95,6.54,0.55,361.9,120.2,-999.0,-999.0,-999.0,-999.0,2.81,16.12,10.58,13.35,17.68,11.13,21.3,10.17,8.24,72.56,1.42,96.82,3.8,2.63,86.94,5.21,1.77,87.19,1990-05-06
5.22,6.2,0.48,379.8,108.6,-999.0,-999.0,-999.0,-999.0,2.82,16.87,10.33,13.59,18.48,10.56,22.21,11.65,8.12,69.25,0.68,96.71,3.78,3.13,64.56,5.3,3.34,63.69,1990-05-07
6.27,6.8,0.58,360.5,127.1,-999.0,-999.0,-999.0,-999.0,1.61,18.19,9.83,14.01,20.86,11.68,23.66,11.99,7.87,63.0,0.09,96.81,2.25,3.79,121.38,3.35,4.77,122.69,1990-05-08
6.15,6.2,0.56,362.1,124.3,-999.0,-999.0,-999.0,-999.0,1.8,18.81,10.47,14.64,21.53,12.59,24.58,11.98,8.18,61.56,0.18,96.86,2.4,2.84,135.25,3.32,4.93,137.25,1990-05-09
5.78,6.5,0.53,356.6,115.5,-999.0,-999.0,-999.0,-999.0,3.38,18.58,9.04,13.81,20.48,14.09,26.01,11.91,7.51,58.75,0.03,96.68,4.48,4.34,96.12,5.7,3.98,96.94,1990-05-10
1.46,7.43,0.13,379.8,34.0,-999.0,-999.0,-999.0,-999.0,3.88,17.37,12.4,14.89,18.08,8.41,22.6,14.19,9.4,73.56,8.64,96.21,5.11,6.73,93.69,6.38,6.77,94.94,1990-05-11
5.67,7.03,0.52,395.0,117.3,-999.0,-999.0,-999.0,-999.0,2.8,18.63,12.72,15.68,19.5,7.42,22.24,14.82,9.58,69.75,4.17,95.87,3.88,5.55,205.12,5.4,6.74,206.56,1990-05-12
5.83,6.92,0.53,388.4,120.8,-999.0,-999.0,-999.0,-999.0,2.41,20.66,11.63,16.15,22.58,13.2,26.83,13.63,8.91,58.94,0.5,96.64,3.25,5.29,152.56,4.44,6.26,167.19,1990-05-13
7.11,7.01,0.64,379.9,140.8,-999.0,-999.0,-999.0,-999.0,2.21,21.49,12.93,17.21,23.57,14.09,27.84,13.76,9.64,62.12,0.16,96.92,3.04,3.04,186.44,4.2,3.76,188.75,1990-05-14
6.45,6.45,0.58,381.7,128.0,-999.0,-999.0,-999.0,-999.0,3.0,22.57,12.97,17.77,25.06,13.3,28.97,15.66,9.64,58.06,0.03,96.98,3.93,4.37,102.12,5.02,6.98,102.12,1990-05-15
4.71,7.81,0.42,408.4,100.1,-999.0,-999.0,-999.0,-999.0,1.5,20.73,13.33,17.03,22.41,9.77,25.83,16.05,9.89,64.06,0.72,97.01,2.05,2.51,64.88,2.77,4.04,63.12,1990-05-16
6.66,6.74,0.6,383.4,132.3,-999.0,-999.0,-999.0,-999.0,1.64,22.22,13.9,18.05,24.58,12.56,28.26,15.71,10.31,63.25,0.56,96.87,2.29,1.96,134.31,3.11,3.85,136.19,1990-05-17
6.25,6.74,0.56,388.7,124.8,-999.0,-999.0,-999.0,-999.0,2.23,24.74,12.72,18.73,26.12,14.97,32.83,17.86,9.64,50.5,0.44,96.81,2.93,6.97,134.88,3.61,8.97,139.38,1990-05-18
6.72,6.87,0.6,407.6,133.4,-999.0,-999.0,-999.0,-999.0,2.23,26.1,13.78,19.94,27.26,14.59,33.73,19.14,10.19,49.69,0.0,96.92,3.12,4.16,123.75,4.29,4.91,123.38,1990-05-19
6.3,6.91,0.56,405.1,127.6,-999.0,-999.0,-999.0,-999.0,2.96,26.49,11.4,18.94,27.71,13.89,34.08,20.19,8.73,42.38,0.0,96.73,3.99,6.7,104.31,5.52,8.84,106.81,1990-05-20
7.07,6.95,0.63,414.2,143.7,-999.0,-999.0,-999.0,-999.0,3.92,25.38,9.4,17.39,26.56,15.98,34.23,18.26,7.69,41.0,0.02,96.5,5.27,5.81,96.12,7.05,5.54,98.56,1990-05-21
6.54,6.46,0.59,416.4,131.0,-999.0,-999.0,-999.0,-999.0,5.1,26.0,8.89,17.44,27.02,16.98,35.4,18.42,7.45,37.06,0.02,96.11,6.74,3.01,69.31,8.9,4.82,70.94,1990-05-22
6.51,6.35,0.58,414.1,130.4,-999.0,-999.0,-999.0,-999.0,4.2,26.89,10.8,18.84,27.76,18.16,37.21,19.05,8.61,41.81,0.0,95.82,5.61,5.38,78.94,7.19,5.77,80.81,1990-05-23
6.57,6.46,0.59,394.9,131.5,-999.0,-999.0,-999.0,-999.0,5.22,25.43,13.34,19.38,26.88,14.53,32.83,18.31,9.95,50.31,0.0,96.2,6.83,5.36,56.19,8.46,4.66,56.62,1990-05-24
6.35,6.32,0.56,408.6,126.4,-999.0,-999.0,-999.0,-999.0,3.48,24.19,10.51,17.35,26.44,13.95,31.58,17.63,8.3,46.12,0.0,96.72,4.52,4.79,76.62,5.69,6.06,75.25,1990-05-25
6.69,6.81,0.59,381.8,134.4,-999.0,-999.0,-999.0,-999.0,1.98,23.87,10.31,17.08,26.37,14.59,30.85,16.25,8.12,45.94,0.0,96.93,2.73,3.58,141.25,3.77,4.5,143.56,1990-05-26
5.47,6.61,0.48,384.4,114.3,-999.0,-999.0,-999.0,-999.0,1.97,23.73,9.98,16.85,24.61,12.73,29.67,16.94,7.93,44.69,0.15,96.85,2.63,4.16,146.94,3.38,4.79,148.25,1990-05-27
1.53,7.7,0.13,384.3,35.7,-999.0,-999.0,-999.0,-999.0,2.27,20.84,14.38,17.62,21.23,7.49,25.87,18.37,10.62,67.69,19.61,96.62,3.12,4.89,90.94,4.51,6.41,90.12,1990-05-28
1.58,7.71,0.14,382.1,36.2,-999.0,-999.0,-999.0,-999.0,4.88,18.84,12.96,15.9,19.73,7.68,22.79,15.11,9.7,70.0,2.83,96.66,6.38,7.23,34.12,8.14,6.8,34.38,1990-05-29
6.97,7.17,0.61,385.4,141.5,-999.0,-999.0,-999.0,-999.0,2.95,18.92,9.15,14.04,20.9,13.43,24.82,11.39,7.51,57.44,0.02,96.97,3.93,6.74,59.25,5.23,8.25,57.31,1990-05-30
6.54,6.63,0.58,383.6,134.4,-999.0,-999.0,-999.0,-999.0,2.12,20.49,9.3,14.9,22.59,13.7,27.44,13.75,7.63,53.75,0.0,97.05,2.83,3.95,168.62,3.6,5.88,172.06,1990-05-31
6.85,6.81,0.6,380.3,139.1,-999.0,-999.0,-999.0,-999.0,2.32,20.89,10.34,15.62,23.55,13.52,27.68,14.16,8.12,55.44,0.0,97.22,3.13,2.14,134.5,4.23,4.16,136.12,1990-06-01
7.0,6.96,0.61,374.3,140.4,-999.0,-999.0,-999.0,-999.0,2.73,23.71,10.14,16.92,25.05,16.23,31.82,15.59,8.0,46.75,0.0,96.84,3.69,6.0,201.75,5.05,8.12,205.0,1990-06-02
6.88,6.73,0.6,387.5,138.3,-999.0,-999.0,-999.0,-999.0,2.2,27.4,10.25,18.82,28.21,16.68,35.44,18.76,8.18,38.5,0.0,96.4,3.19,3.63,157.0,4.41,6.13,158.81,1990-06-03
6.63,6.66,0.58,416.9,135.6,-999.0,-999.0,-999.0,-999.0,4.05,25.27,12.27,18.77,26.47,13.73,32.3,18.56,9.34,47.5,0.0,96.35,5.3,7.81,105.19,6.78,8.43,106.06,1990-06-04
6.42,6.51,0.56,419.0,132.4,-999.0,-999.0,-999.0,-999.0,3.34,26.26,13.07,19.66,27.83,15.27,34.0,18.73,9.77,46.88,0.76,96.14,4.45,4.14,131.94,6.14,3.89,132.5,1990-06-05
6.47,7.67,0.56,429.5,134.3,-999.0,-999.0,-999.0,-999.0,2.62,24.79,13.8,19.3,27.91,12.52,30.99,18.47,10.31,53.56,1.29,96.22,3.45,6.98,90.56,4.62,8.09,103.06,1990-06-06
6.42,8.09,0.56,427.0,133.9,-999.0,-999.0,-999.0,-999.0,2.74,22.19,11.29,16.74,25.26,10.04,27.18,17.14,8.67,51.62,0.13,96.75,3.59,7.18,86.38,4.4,8.77,88.06,1990-06-07
7.23,7.24,0.63,393.7,147.8,-999.0,-999.0,-999.0,-999.0,2.32,23.66,10.65,17.15,26.25,15.03,30.94,15.91,8.3,47.44,0.0,96.76,3.19,4.37,184.38,4.5,6.93,187.44,1990-06-08
6.95,6.9,0.6,394.4,140.5,-999.0,-999.0,-999.0,-999.0,2.18,27.08,8.95,18.02,28.42,15.67,34.48,18.8,7.45,35.0,0.0,96.63,3.17,2.27,259.31,4.25,2.41,260.44,1990-06-09
7.2,7.17,0.62,386.1,144.4,-999.0,-999.0,-999.0,-999.0,1.65,29.29,9.22,19.26,30.28,15.02,36.9,21.87,7.63,31.12,0.0,96.53,2.33,2.77,224.5,3.1,5.39,224.69,1990-06-10
6.8,6.78,0.59,411.0,137.1,-999.0,-999.0,-999.0,-999.0,3.52,27.63,11.69,19.66,29.75,16.43,36.23,19.8,8.97,41.31,0.0,96.56,4.59,4.43,89.38,5.8,6.59,90.12,1990-06-11
6.7,6.82,0.59,424.2,135.5,-999.0,-999.0,-999.0,-999.0,2.84,29.15,9.48,19.31,30.05,15.07,37.38,22.31,7.81,32.75,0.0,96.43,3.73,6.28,92.38,4.7,7.98,94.0,1990-06-12
6.99,7.03,0.61,395.1,139.9,-999.0,-999.0,-999.0,-999.0,4.64,26.32,11.36,18.84,28.48,14.92,34.05,19.12,8.73,43.0,0.0,96.64,5.98,4.29,68.81,7.37,4.41,67.62,1990-06-13
6.93,6.81,0.6,370.6,138.7,-999.0,-999.0,-999.0,-999.0,3.44,25.58,8.55,17.06,27.62,16.52,34.08,17.57,7.32,38.12,0.0,96.77,4.51,3.2,82.44,6.02,1.61,82.06,1990-06-14
6.18,6.56,0.54,414.5,127.4,-999.0,-999.0,-999.0,-999.0,4.11,27.39,13.79,20.59,28.77,16.04,35.59,19.55,10.31,45.5,0.01,96.75,5.43,5.17,40.19,7.01,4.59,39.31,1990-06-15
6.68,7.01,0.58,420.9,137.3,-999.0,-999.0,-999.0,-999.0,4.42,25.99,12.11,19.05,28.13,12.96,32.61,19.65,9.16,44.81,0.0,96.85,5.65,3.09,73.31,6.76,4.76,71.75,1990-06-16
6.41,6.6,0.55,404.5,130.6,-999.0,-999.0,-999.0,-999.0,4.37,26.23,11.05,18.64,28.02,13.89,33.96,20.07,8.54,41.88,0.0,96.69,5.66,6.26,70.75,7.25,5.55,70.5,1990-06-17
5.84,6.67,0.51,419.9,121.2,-999.0,-999.0,-999.0,-999.0,3.57,27.35,11.41,19.38,28.8,13.7,34.39,20.69,8.73,39.75,0.0,96.7,4.77,5.63,85.69,6.51,5.76,86.06,1990-06-18
6.31,6.83,0.55,437.1,130.0,-999.0,-999.0,-999.0,-999.0,2.45,29.65,9.97,19.81,31.48,18.09,38.93,20.84,8.0,32.31,0.0,96.76,3.4,4.14,94.0,4.9,6.53,94.06,1990-06-19
5.55,6.54,0.48,440.4,116.3,-999.0,-999.0,-999.0,-999.0,1.93,29.69,12.48,21.08,29.66,12.98,37.31,24.33,9.4,36.94,0.81,96.74,2.93,4.84,94.62,4.51,8.52,97.06,1990-06-20
6.34,6.39,0.55,435.2,129.0,-999.0,-999.0,-999.0,-999.0,4.73,29.56,13.83,21.7,31.17,13.05,36.8,23.76,10.31,41.0,0.01,96.56,6.13,3.32,63.19,7.77,4.42,62.62,1990-06-21
6.67,6.66,0.58,391.7,134.4,-999.0,-999.0,-999.0,-999.0,5.19,27.4,13.18,20.29,29.26,14.41,34.91,20.51,9.89,45.31,0.0,96.61,6.69,5.43,70.19,8.21,5.29,70.06,1990-06-22
6.82,6.78,0.59,372.5,135.2,-999.0,-999.0,-999.0,-999.0,4.62,28.29,10.01,19.15,29.9,14.39,35.98,21.58,8.0,34.81,0.0,96.83,6.02,3.57,56.75,8.03,2.05,56.12,1990-06-23
7.02,7.0,0.61,374.5,140.0,-999.0,-999.0,-999.0,-999.0,3.47,28.9,8.5,18.7,30.65,16.24,37.23,20.99,7.2,30.06,0.01,97.0,4.63,4.07,69.5,6.54,4.97,68.25,1990-06-24
6.51,6.45,0.56,381.6,131.1,-999.0,-999.0,-999.0,-999.0,2.55,29.3,9.51,19.4,31.3,15.75,37.19,21.44,7.69,31.88,0.0,97.01,3.52,3.2,85.38,4.91,4.27,83.75,1990-06-25
6.99,6.96,0.61,379.4,138.6,-999.0,-999.0,-999.0,-999.0,2.46,28.76,11.02,19.89,31.36,16.46,37.63,21.17,8.48,35.81,0.0,96.85,3.3,3.2,87.25,4.52,5.23,83.38,1990-06-26
7.58,7.53,0.66,394.4,153.6,-999.0,-999.0,-999.0,-999.0,2.05,28.5,11.58,20.04,30.84,15.08,35.78,20.71,8.85,37.44,0.0,96.67,2.69,4.75,149.75,3.42,5.76,151.94,1990-06-27
6.75,6.66,0.59,385.8,136.0,-999.0,-999.0,-999.0,-999.0,2.83,28.76,12.8,20.78,31.52,15.25,36.44,21.19,9.58,41.0,0.0,96.71,3.69,2.99,100.5,4.63,5.41,100.88,1990-06-28
7.01,6.78,0.61,391.4,141.6,-999.0,-999.0,-999.0,-999.0,2.85,28.52,12.58,20.55,31.18,15.45,36.33,20.88,9.46,40.5,0.0,96.95,3.67,2.46,96.19,4.76,4.45,96.0,1990-06-29
6.78,6.64,0.59,398.9,136.9,-999.0,-999.0,-999.0,-999.0,2.09,29.93,11.75,20.84,32.4,14.92,37.88,22.96,8.91,34.94,0.0,96.99,2.84,2.77,109.38,3.58,4.97,109.5,1990-06-30
6.06,6.96,0.53,412.9,123.9,-999.0,-999.0,-999.0,-999.0,1.18,33.14,11.73,22.44,34.89,15.28,40.75,25.47,8.97,29.0,0.07,96.78,1.73,1.91,167.31,2.46,3.84,164.19,1990-07-01
6.77,7.0,0.59,425.7,138.3,-999.0,-999.0,-999.0,-999.0,2.74,31.79,13.34,22.56,33.12,12.96,38.63,25.67,10.01,34.88,0.14,96.65,3.55,5.67,89.31,4.27,6.69,89.56,1990-07-02
7.27,7.25,0.63,415.7,147.0,-999.0,-999.0,-999.0,-999.0,3.23,31.51,14.76,23.13,33.43,13.23,38.36,25.12,10.99,39.31,0.58,96.57,4.29,5.24,212.19,5.59,6.75,213.06,1990-07-03
6.79,6.77,0.59,424.9,138.7,-999.0,-999.0,-999.0,-999.0,3.66,30.46,15.1,22.78,32.62,13.38,37.26,23.88,11.17,41.06,1.39,96.6,4.77,3.98,102.38,5.96,5.61,101.19,1990-07-04
7.59,7.55,0.66,381.7,152.4,-999.0,-999.0,-999.0,-999.0,2.84,28.49,13.37,20.93,31.54,15.09,36.19,21.1,9.95,41.88,0.0,96.74,3.66,3.86,138.12,4.48,4.83,139.5,1990-07-05
6.7,6.95,0.59,410.6,139.1,-999.0,-999.0,-999.0,-999.0,2.19,29.4,12.83,21.12,32.02,15.62,36.96,21.34,9.58,38.31,0.0,96.61,2.88,3.71,89.62,3.69,6.14,87.69,1990-07-06
7.07,7.07,0.62,394.9,143.5,-999.0,-999.0,-999.0,-999.0,2.94,28.69,11.8,20.25,31.57,14.61,36.08,21.47,8.97,38.19,0.0,96.88,3.77,3.26,46.38,5.01,4.64,42.69,1990-07-07
7.49,7.47,0.66,380.2,150.7,-999.0,-999.0,-999.0,-999.0,3.59,26.9,10.0,18.45,29.41,13.45,33.92,20.48,8.06,38.69,0.0,96.98,4.62,5.48,58.69,6.01,5.88,101.81,1990-07-08
7.5,7.45,0.66,370.8,150.9,-999.0,-999.0,-999.0,-999.0,2.63,25.51,10.38,17.94,28.57,14.3,32.8,18.5,8.24,42.62,0.0,96.97,3.41,2.14,76.75,4.71,2.98,73.31,1990-07-09
6.75,7.07,0.59,397.1,138.8,-999.0,-999.0,-999.0,-999.0,1.35,27.82,13.08,20.45,31.1,16.32,35.33,19.01,9.83,45.56,0.0,96.72,1.84,3.89,115.12,2.48,6.57,116.25,1990-07-10
6.66,6.98,0.59,401.4,136.8,-999.0,-999.0,-999.0,-999.0,2.64,27.86,12.85,20.36,30.66,12.24,33.57,21.33,9.64,41.12,0.2,96.67,3.39,5.8,97.06,4.42,6.84,96.38,1990-07-11
6.84,6.92,0.6,400.2,139.7,-999.0,-999.0,-999.0,-999.0,3.73,26.64,14.18,20.4,30.01,11.47,32.23,20.76,10.5,48.0,0.11,96.72,4.67,3.82,91.56,5.38,5.48,93.06,1990-07-12
6.39,7.21,0.56,390.6,131.3,-999.0,-999.0,-999.0,-999.0,3.48,26.36,15.12,20.73,29.4,12.02,32.27,20.25,11.23,53.81,0.16,96.58,4.41,5.69,64.69,5.22,6.53,61.38,1990-07-13
7.02,7.02,0.62,373.9,142.0,-999.0,-999.0,-999.0,-999.0,3.0,25.83,11.98,18.9,29.11,14.1,33.1,19.0,9.22,46.56,0.0,96.68,3.87,3.38,51.75,5.15,3.68,48.81,1990-07-14
6.99,7.03,0.62,392.1,142.1,-999.0,-999.0,-999.0,-999.0,2.13,26.62,13.97,20.3,29.7,14.89,34.2,19.31,10.38,50.69,0.0,96.8,2.72,3.73,147.81,3.4,6.06,151.5,1990-07-15
7.0,6.89,0.62,396.4,143.0,-999.0,-999.0,-999.0,-999.0,3.32,26.88,12.55,19.72,29.24,13.16,33.6,20.44,9.4,43.62,0.02,97.07,4.32,4.05,89.06,5.66,3.98,88.5,1990-07-16
6.85,6.75,0.61,395.2,141.0,-999.0,-999.0,-999.0,-999.0,2.84,27.93,11.19,19.56,30.08,13.12,34.33,21.2,8.61,38.0,0.02,97.12,3.8,2.46,62.62,5.41,2.8,61.44,1990-07-17
5.99,6.54,0.53,422.4,126.1,-999.0,-999.0,-999.0,-999.0,1.4,29.55,12.33,20.94,32.06,14.13,36.01,21.87,9.34,36.94,0.12,96.75,1.94,2.02,192.19,2.8,4.15,194.94,1990-07-18
7.09,7.05,0.63,399.7,143.8,-999.0,-999.0,-999.0,-999.0,2.84,31.12,12.55,21.83,33.52,14.34,37.91,23.58,9.52,35.12,0.01,96.48,3.67,5.38,131.19,4.88,6.83,147.38,1990-07-19
7.19,7.16,0.64,389.5,145.3,-999.0,-999.0,-999.0,-999.0,4.47,28.04,11.67,19.86,30.5,13.28,34.73,21.44,8.97,39.81,0.0,96.72,5.7,4.38,73.0,7.02,4.91,71.69,1990-07-20
6.35,6.33,0.57,352.5,124.9,-999.0,-999.0,-999.0,-999.0,3.87,26.45,8.01,17.23,28.69,13.95,33.46,19.51,7.32,37.81,0.0,97.0,4.99,3.52,58.38,6.75,3.18,56.88,1990-07-21
6.58,6.52,0.59,352.5,129.5,-999.0,-999.0,-999.0,-999.0,2.68,26.47,8.34,17.4,28.87,15.69,34.12,18.42,7.26,36.75,0.0,96.97,3.66,3.11,57.0,5.16,3.17,55.69,1990-07-22
6.42,6.37,0.58,357.0,126.6,-999.0,-999.0,-999.0,-999.0,2.1,26.94,8.15,17.55,29.52,15.96,34.87,18.9,7.14,35.75,0.0,96.93,2.91,2.75,84.94,3.94,5.05,81.69,1990-07-23
6.43,5.91,0.58,387.4,131.6,-999.0,-999.0,-999.0,-999.0,2.05,29.14,8.85,19.0,31.19,15.66,36.56,20.89,7.32,30.12,0.0,96.83,2.77,4.64,154.94,3.75,7.55,158.25,1990-07-24
6.4,6.3,0.58,370.1,127.8,-999.0,-999.0,-999.0,-999.0,1.72,30.68,8.18,19.43,32.77,14.77,38.4,23.63,7.08,26.88,0.0,96.69,2.38,4.05,200.38,3.54,6.47,200.0,1990-07-25
5.82,6.59,0.52,422.7,121.7,-999.0,-999.0,-999.0,-999.0,1.79,30.87,8.81,19.84,33.4,15.93,38.28,22.35,7.39,28.19,0.0,96.7,2.57,4.26,108.94,3.71,7.2,95.56,1990-07-26
5.86,5.88,0.53,410.7,121.5,-999.0,-999.0,-999.0,-999.0,2.42,30.8,7.98,19.38,32.3,14.54,37.48,22.95,7.08,27.25,0.0,96.81,3.16,4.26,146.75,4.25,6.7,147.69,1990-07-27
6.27,6.18,0.57,379.8,124.8,-999.0,-999.0,-999.0,-999.0,1.84,31.19,8.75,19.97,33.31,16.76,39.08,22.33,7.39,27.75,0.0,96.79,2.62,1.74,123.12,3.54,3.95,124.94,1990-07-28
6.27,6.12,0.57,403.7,127.6,-999.0,-999.0,-999.0,-999.0,2.69,30.0,13.9,21.95,32.3,13.9,37.34,23.45,10.31,40.69,0.0,97.06,3.52,2.24,96.81,4.79,3.39,97.56,1990-07-29
6.1,6.17,0.55,432.6,126.6,-999.0,-999.0,-999.0,-999.0,2.12,30.25,14.72,22.48,32.53,13.18,37.04,23.85,10.93,42.38,0.0,97.03,2.86,2.8,126.75,3.62,2.93,127.56,1990-07-30
6.32,6.25,0.58,387.3,126.8,-999.0,-999.0,-999.0,-999.0,4.16,28.95,14.44,21.69,31.4,12.02,35.01,23.0,10.68,43.94,0.12,97.01,5.29,4.88,72.69,6.54,4.17,71.75,1990-07-31
5.88,5.81,0.54,400.4,119.8,-999.0,-999.0,-999.0,-999.0,3.34,28.01,16.07,22.04,30.79,12.34,34.2,21.86,11.9,52.19,1.69,96.95,4.14,5.98,90.19,4.7,6.66,88.19,1990-08-01
4.19,6.33,0.38,412.7,89.0,-999.0,-999.0,-999.0,-999.0,2.41,26.58,17.01,21.8,28.76,7.95,30.88,22.92,12.57,57.5,1.1,96.82,3.06,2.31,80.69,3.79,2.92,80.38,1990-08-02
5.3,5.75,0.49,406.2,109.5,-999.0,-999.0,-999.0,-999.0,1.82,26.94,16.84,21.89,29.89,12.3,32.79,20.48,12.45,57.25,0.99,96.87,2.44,2.81,82.81,3.28,4.48,81.5,1990-08-03
4.63,6.43,0.43,421.9,99.3,-999.0,-999.0,-999.0,-999.0,3.42,25.69,17.26,21.48,27.87,9.31,30.74,21.43,12.76,61.88,2.18,96.98,4.34,2.8,68.5,5.45,3.87,68.5,1990-08-04
3.72,7.07,0.34,425.6,80.2,-999.0,-999.0,-999.0,-999.0,4.32,24.89,16.48,20.68,26.39,9.09,29.24,20.15,12.15,62.06,4.14,97.0,5.54,4.7,63.69,7.12,2.86,63.5,1990-08-05
4.42,7.17,0.41,428.6,94.9,-999.0,-999.0,-999.0,-999.0,4.71,25.53,15.83,20.69,27.36,10.91,31.24,20.33,11.66,57.75,1.09,96.8,6.03,5.53,56.62,7.69,4.05,56.62,1990-08-06
6.31,6.24,0.59,400.7,130.2,-999.0,-999.0,-999.0,-999.0,3.32,25.65,15.15,20.4,27.97,11.33,31.33,20.0,11.17,55.5,0.49,96.68,4.29,3.74,36.94,5.84,3.08,35.88,1990-08-07
7.14,7.21,0.67,394.2,143.8,-999.0,-999.0,-999.0,-999.0,1.52,27.38,15.42,21.4,30.21,15.22,34.3,19.08,11.35,52.5,0.07,96.87,2.13,1.96,129.5,2.86,3.87,131.25,1990-08-08
5.98,6.26,0.56,405.7,121.7,-999.0,-999.0,-999.0,-999.0,2.62,27.44,17.55,22.49,29.48,10.84,32.69,21.86,12.94,56.69,4.0,97.03,3.42,3.01,69.81,4.74,4.16,69.75,1990-08-09
6.29,6.38,0.59,404.2,127.2,-999.0,-999.0,-999.0,-999.0,3.52,25.38,18.92,22.15,26.83,8.52,29.91,21.4,14.1,68.75,9.26,97.16,4.51,2.93,76.69,5.77,2.16,76.19,1990-08-10
4.95,6.3,0.47,402.5,101.4,-999.0,-999.0,-999.0,-999.0,2.66,24.86,17.27,21.07,25.94,9.43,29.64,20.21,12.7,64.31,3.83,97.12,3.48,4.28,89.19,4.57,3.89,88.56,1990-08-11
5.24,5.71,0.5,394.7,107.6,-999.0,-999.0,-999.0,-999.0,2.16,25.73,16.93,21.33,27.94,11.12,31.24,20.12,12.45,60.81,2.91,97.11,2.85,3.76,96.62,3.93,4.84,94.38,1990-08-12
6.06,6.07,0.58,390.8,122.6,-999.0,-999.0,-999.0,-999.0,1.77,25.76,17.58,21.67,28.29,12.43,31.97,19.54,13.0,63.06,4.59,97.07,2.37,1.55,133.94,3.3,3.34,135.12,1990-08-13
6.16,6.03,0.59,395.7,125.5,-999.0,-999.0,-999.0,-999.0,1.58,27.12,16.9,22.01,29.56,13.67,33.49,19.82,12.45,56.94,0.76,97.0,2.15,2.09,150.69,2.89,3.42,152.62,1990-08-14
5.25,6.08,0.51,405.8,107.3,-999.0,-999.0,-999.0,-999.0,1.36,27.82,17.02,22.42,28.84,11.07,33.98,22.91,12.57,53.75,3.8,96.94,1.77,4.54,202.38,2.26,5.88,205.06,1990-08-15
6.27,6.28,0.6,410.1,126.3,-999.0,-999.0,-999.0,-999.0,1.02,29.4,15.58,22.49,30.24,10.41,34.63,24.22,11.54,45.12,1.93,96.89,1.38,3.76,160.94,1.89,6.62,165.94,1990-08-16
5.58,5.83,0.54,418.3,114.1,-999.0,-999.0,-999.0,-999.0,3.43,27.74,16.2,21.97,29.94,11.55,33.4,21.85,11.9,51.94,0.35,97.09,4.41,4.13,75.19,5.61,5.4,74.81,1990-08-17
6.08,6.07,0.59,387.0,122.7,-999.0,-999.0,-999.0,-999.0,2.12,28.07,13.71,20.89,30.38,12.87,33.75,20.88,10.19,44.25,0.01,97.14,2.77,4.81,95.5,3.78,6.45,97.19,1990-08-18
