ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,WS2M,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_RANGE,WD10M,WS50M,WS50M_RANGE,WD50M,Date
6.68,8.09,0.61,350.6,134.1,-999.0,-999.0,-999.0,-999.0,3.38,17.02,8.93,12.98,18.16,14.26,24.32,10.06,7.2,63.0,0.06,99.42,4.73,4.5,311.62,6.83,3.7,311.19,1996-05-13
6.69,7.41,0.6,362.8,133.5,-999.0,-999.0,-999.0,-999.0,2.12,18.26,9.78,14.01,20.01,16.59,26.86,10.26,7.63,62.69,0.01,99.13,2.96,4.79,236.31,4.29,7.36,238.62,1996-05-14
7.13,7.35,0.64,358.2,140.7,-999.0,-999.0,-999.0,-999.0,1.62,21.33,11.67,16.5,23.44,16.87,30.17,13.3,8.73,60.38,0.06,98.91,2.31,4.65,157.12,3.32,7.37,195.62,1996-05-15
7.38,7.38,0.66,360.5,145.1,-999.0,-999.0,-999.0,-999.0,2.41,22.65,11.32,16.98,23.61,17.42,31.99,14.57,8.54,55.75,0.0,99.09,3.43,3.83,189.88,4.89,7.16,191.06,1996-05-16
7.11,6.75,0.64,382.6,140.8,-999.0,-999.0,-999.0,-999.0,2.55,23.95,9.8,16.87,24.39,17.71,33.98,16.26,7.75,46.94,0.0,99.16,3.69,3.87,180.31,5.3,6.08,181.19,1996-05-17
5.01,7.74,0.45,386.7,103.0,-999.0,-999.0,-999.0,-999.0,2.59,22.95,12.05,17.5,23.91,15.6,31.57,15.98,8.97,56.5,0.0,99.05,3.66,4.27,162.12,5.06,6.41,163.44,1996-05-18
5.16,7.66,0.46,394.3,106.9,-999.0,-999.0,-999.0,-999.0,2.63,23.76,14.96,19.36,24.61,14.62,32.85,18.23,10.8,63.25,3.26,98.97,3.63,7.47,155.94,4.74,9.81,157.06,1996-05-19
7.01,7.86,0.62,388.2,140.9,-999.0,-999.0,-999.0,-999.0,4.95,20.45,12.06,16.26,21.37,11.91,27.26,15.35,8.91,61.81,2.15,99.55,6.7,3.8,115.69,8.54,3.65,114.81,1996-05-20
7.54,7.25,0.67,375.2,149.7,-999.0,-999.0,-999.0,-999.0,4.29,19.48,8.45,13.97,20.94,12.91,26.56,13.65,7.02,54.06,0.0,99.91,5.76,2.53,135.75,7.45,1.1,135.56,1996-05-21
3.76,7.7,0.34,378.7,79.1,-999.0,-999.0,-999.0,-999.0,4.05,17.85,9.3,13.58,18.51,11.34,24.55,13.21,7.32,60.25,0.0,100.12,5.52,4.34,169.19,7.41,3.86,168.88,1996-05-22
2.43,7.73,0.22,369.1,52.6,-999.0,-999.0,-999.0,-999.0,2.96,17.64,9.07,13.35,18.57,10.44,23.04,12.6,7.26,61.12,1.9,100.09,4.05,5.38,164.44,5.41,6.29,164.06,1996-05-23
7.83,8.11,0.7,345.9,153.6,-999.0,-999.0,-999.0,-999.0,1.43,19.49,10.05,14.77,21.64,16.19,27.78,11.59,7.81,60.62,1.76,99.81,2.0,4.66,220.69,2.83,7.66,226.12,1996-05-24
7.85,7.85,0.7,346.0,155.3,-999.0,-999.0,-999.0,-999.0,1.96,21.77,12.24,17.01,23.27,16.9,30.81,13.91,8.97,61.44,0.0,99.68,2.66,3.32,175.38,3.45,5.95,178.0,1996-05-25
7.77,7.77,0.69,357.1,153.5,-999.0,-999.0,-999.0,-999.0,1.64,23.81,10.89,17.35,25.33,18.43,33.31,14.88,8.3,52.06,0.0,99.67,2.48,5.45,160.88,3.59,6.59,173.38,1996-05-26
7.72,7.73,0.68,365.5,151.9,-999.0,-999.0,-999.0,-999.0,1.45,24.2,9.42,16.81,26.01,18.31,33.51,15.2,7.51,45.69,0.0,99.64,2.24,4.13,212.75,3.54,7.08,225.12,1996-05-27
7.63,7.5,0.67,379.0,153.2,-999.0,-999.0,-999.0,-999.0,4.47,22.51,10.84,16.68,23.62,15.05,30.65,15.59,8.18,51.19,0.0,99.4,6.13,7.84,323.5,8.02,8.81,322.44,1996-05-28
7.61,7.71,0.67,357.3,150.7,-999.0,-999.0,-999.0,-999.0,3.94,21.14,9.87,15.51,22.59,16.62,29.56,12.94,7.69,54.75,0.0,99.45,5.35,5.32,209.44,7.3,5.05,253.62,1996-05-29
7.58,7.58,0.66,357.8,150.2,-999.0,-999.0,-999.0,-999.0,2.41,19.5,8.01,13.76,21.51,13.93,26.87,12.94,6.96,55.12,0.0,99.73,3.32,4.82,109.19,4.29,5.7,107.0,1996-05-30
7.93,7.92,0.7,347.7,154.5,-999.0,-999.0,-999.0,-999.0,2.1,20.01,8.67,14.34,21.91,15.87,27.83,11.96,7.08,52.56,0.0,99.97,2.86,4.3,172.81,3.86,7.12,173.88,1996-05-31
7.49,7.49,0.66,359.5,147.4,-999.0,-999.0,-999.0,-999.0,2.56,21.94,9.98,15.96,23.54,16.39,30.24,13.85,7.75,52.44,0.0,99.82,3.57,3.55,188.5,4.88,5.91,189.25,1996-06-01
7.73,7.57,0.68,364.9,152.6,-999.0,-999.0,-999.0,-999.0,3.08,23.11,10.48,16.8,24.66,17.99,32.25,14.26,8.06,50.81,0.0,99.32,4.27,3.41,180.31,5.95,5.86,182.06,1996-06-02
7.59,7.44,0.66,401.6,152.2,-999.0,-999.0,-999.0,-999.0,2.98,23.93,13.54,18.73,26.01,16.84,33.21,16.37,9.89,58.19,0.69,98.92,4.02,7.92,123.88,4.87,10.05,124.94,1996-06-03
7.33,7.61,0.64,387.9,146.9,-999.0,-999.0,-999.0,-999.0,3.77,22.33,11.25,16.79,24.63,15.41,30.38,14.97,8.42,53.56,0.09,99.28,4.95,4.45,297.0,6.11,5.84,294.38,1996-06-04
5.23,7.7,0.45,409.5,108.8,-999.0,-999.0,-999.0,-999.0,1.76,21.81,13.55,17.68,24.11,12.19,28.19,16.0,9.83,62.19,4.8,99.62,2.34,2.33,254.06,3.25,3.34,251.69,1996-06-05
5.01,7.84,0.44,405.4,105.2,-999.0,-999.0,-999.0,-999.0,1.65,20.18,15.2,17.69,21.27,6.48,23.37,16.89,10.86,74.75,20.13,99.65,2.2,2.15,53.06,2.95,2.91,50.44,1996-06-06
3.88,7.96,0.34,397.3,81.7,-999.0,-999.0,-999.0,-999.0,2.56,19.66,15.2,17.43,20.86,8.23,24.01,15.78,10.86,77.38,8.74,99.8,3.52,3.31,42.88,4.82,2.81,43.19,1996-06-07
6.44,8.32,0.56,369.6,130.1,-999.0,-999.0,-999.0,-999.0,2.93,21.78,14.52,18.15,22.99,12.8,28.14,15.33,10.38,66.44,0.74,99.9,4.05,5.64,152.44,5.52,6.12,152.19,1996-06-08
7.68,7.45,0.67,372.8,153.5,-999.0,-999.0,-999.0,-999.0,1.81,23.32,13.56,18.44,24.83,14.14,30.37,16.23,9.77,57.94,0.15,99.75,2.55,2.59,179.12,3.57,5.46,179.38,1996-06-09
7.4,7.4,0.64,379.4,147.8,-999.0,-999.0,-999.0,-999.0,1.77,24.5,13.06,18.78,25.88,13.59,31.56,17.97,9.46,52.81,0.0,99.72,2.54,3.08,157.94,3.42,4.92,158.0,1996-06-10
7.36,7.34,0.64,394.7,147.9,-999.0,-999.0,-999.0,-999.0,1.93,25.04,13.15,19.09,26.3,13.98,32.14,18.16,9.58,52.0,0.0,99.87,2.64,3.81,137.19,3.61,5.6,136.31,1996-06-11
5.67,7.54,0.49,416.7,118.8,-999.0,-999.0,-999.0,-999.0,2.09,24.86,14.3,19.58,25.99,12.75,31.38,18.63,10.38,56.62,1.12,99.93,2.91,2.55,155.88,4.24,3.19,170.0,1996-06-12
6.92,7.83,0.6,417.0,141.4,-999.0,-999.0,-999.0,-999.0,1.91,25.8,15.61,20.7,27.04,12.03,31.94,19.91,11.23,57.12,1.76,99.7,2.68,3.17,167.25,3.84,3.45,166.31,1996-06-13
6.53,7.06,0.57,396.1,131.5,-999.0,-999.0,-999.0,-999.0,1.98,25.51,13.76,19.63,26.86,12.55,31.84,19.3,10.01,52.5,0.98,99.5,2.78,2.25,217.69,4.05,3.95,216.44,1996-06-14
6.15,7.66,0.53,387.9,124.1,-999.0,-999.0,-999.0,-999.0,2.61,23.86,15.55,19.71,25.5,11.55,29.65,18.1,11.17,62.75,1.85,99.48,3.55,3.68,141.38,4.84,3.68,140.75,1996-06-15
6.78,7.68,0.59,406.3,137.6,-999.0,-999.0,-999.0,-999.0,1.59,23.04,14.69,18.87,24.98,10.82,28.52,17.7,10.56,61.94,2.72,99.37,2.1,3.32,146.25,2.79,6.33,146.44,1996-06-16
7.16,8.2,0.62,401.0,145.6,-999.0,-999.0,-999.0,-999.0,1.43,23.33,14.94,19.13,25.28,12.47,29.66,17.19,10.74,63.38,2.87,99.43,1.95,2.95,147.88,2.61,5.62,146.25,1996-06-17
7.44,8.07,0.65,391.0,151.4,-999.0,-999.0,-999.0,-999.0,1.67,22.9,14.11,18.51,24.96,11.58,28.83,17.26,10.19,61.88,1.1,99.6,2.27,2.55,145.88,3.1,5.55,144.75,1996-06-18
7.6,7.54,0.66,389.7,152.8,-999.0,-999.0,-999.0,-999.0,2.2,24.87,13.89,19.38,26.79,16.59,33.15,16.55,10.07,55.69,0.01,99.42,3.02,4.8,195.75,4.34,5.09,200.69,1996-06-19
7.31,7.41,0.63,406.2,148.3,-999.0,-999.0,-999.0,-999.0,1.24,27.87,15.39,21.63,29.67,15.95,36.24,20.3,11.17,51.94,0.0,99.1,1.65,2.62,200.0,2.4,3.22,198.75,1996-06-20
6.27,6.3,0.55,429.5,127.8,-999.0,-999.0,-999.0,-999.0,2.73,29.92,13.16,21.54,30.11,18.66,39.33,20.68,9.89,42.62,0.11,98.93,3.89,5.61,237.06,5.45,6.18,236.81,1996-06-21
3.99,7.37,0.34,436.6,83.9,-999.0,-999.0,-999.0,-999.0,3.15,25.3,15.75,20.52,25.44,13.8,34.08,20.29,11.41,57.06,0.78,99.13,4.4,7.23,206.44,5.9,8.21,219.25,1996-06-22
6.72,7.93,0.59,400.8,137.2,-999.0,-999.0,-999.0,-999.0,3.52,23.1,14.08,18.59,25.06,11.51,29.29,17.78,10.13,60.0,0.09,99.45,4.65,3.8,113.44,6.05,5.75,112.31,1996-06-23
5.42,8.03,0.47,405.1,112.9,-999.0,-999.0,-999.0,-999.0,4.84,21.69,13.15,17.42,23.44,10.82,27.48,16.65,9.52,60.25,0.06,99.42,6.34,3.01,84.88,7.73,3.08,69.81,1996-06-24
6.48,8.45,0.56,386.8,131.3,-999.0,-999.0,-999.0,-999.0,5.3,21.13,9.77,15.45,22.91,11.8,27.66,15.86,7.69,53.12,0.0,99.42,7.0,6.3,330.31,8.82,5.63,329.62,1996-06-25
7.34,7.28,0.64,391.9,148.4,-999.0,-999.0,-999.0,-999.0,2.48,21.98,10.97,16.48,24.59,15.52,29.59,14.08,8.24,54.06,0.01,99.7,3.34,3.77,263.25,4.77,4.34,262.19,1996-06-26
7.05,7.17,0.61,377.7,141.9,-999.0,-999.0,-999.0,-999.0,2.51,22.44,10.55,16.5,24.8,14.74,29.99,15.25,8.0,51.12,0.0,100.04,3.39,4.66,243.0,4.74,5.67,241.06,1996-06-27
7.1,6.99,0.62,378.2,143.4,-999.0,-999.0,-999.0,-999.0,1.74,23.68,12.33,18.0,26.66,16.45,31.72,15.27,8.97,52.75,0.0,100.07,2.38,5.23,215.81,3.14,6.97,221.56,1996-06-28
7.17,7.06,0.62,379.3,143.8,-999.0,-999.0,-999.0,-999.0,1.98,25.14,15.55,20.34,27.31,16.27,33.94,17.67,11.11,59.88,3.85,99.75,2.68,3.96,147.0,3.92,6.3,163.75,1996-06-29
7.19,7.18,0.62,388.7,144.3,-999.0,-999.0,-999.0,-999.0,1.34,25.97,13.46,19.72,28.19,16.28,33.98,17.7,9.83,52.56,0.0,99.59,1.85,2.41,154.19,2.45,4.28,151.75,1996-06-30
7.08,7.05,0.62,390.8,141.2,-999.0,-999.0,-999.0,-999.0,2.21,28.05,13.3,20.68,29.48,17.16,36.88,19.71,9.7,45.5,0.0,99.23,3.0,3.11,203.31,4.04,5.02,205.75,1996-07-01
6.85,6.66,0.59,420.9,138.9,-999.0,-999.0,-999.0,-999.0,2.11,29.55,13.51,21.53,30.73,17.2,38.95,21.75,9.89,42.94,0.02,98.94,2.96,4.41,199.06,4.32,7.27,201.06,1996-07-02
7.2,6.91,0.62,399.1,145.8,-999.0,-999.0,-999.0,-999.0,3.7,27.12,16.24,21.68,29.12,13.05,33.96,20.91,11.66,54.69,0.01,99.27,4.87,3.89,80.44,6.31,3.55,79.88,1996-07-03
6.97,6.9,0.61,390.2,140.4,-999.0,-999.0,-999.0,-999.0,3.37,27.22,14.05,20.63,29.25,15.8,35.55,19.75,10.13,48.75,0.0,99.63,4.4,5.61,129.25,5.59,7.66,128.31,1996-07-04
6.94,6.92,0.61,394.5,139.9,-999.0,-999.0,-999.0,-999.0,2.47,29.5,14.33,21.92,31.04,17.95,38.99,21.05,10.38,43.75,0.0,99.36,3.3,5.24,221.75,4.47,8.84,224.75,1996-07-05
6.42,6.78,0.56,418.6,130.7,-999.0,-999.0,-999.0,-999.0,2.16,31.0,14.0,22.5,32.5,16.41,39.98,23.56,10.25,40.06,0.0,98.96,3.07,5.27,203.81,4.52,6.92,213.62,1996-07-06
6.36,5.75,0.55,436.5,129.5,-999.0,-999.0,-999.0,-999.0,2.71,33.01,12.85,22.93,33.71,21.49,45.36,23.86,9.83,37.0,0.0,98.62,3.83,6.95,247.06,5.75,9.05,247.94,1996-07-07
7.4,7.03,0.65,413.6,148.8,-999.0,-999.0,-999.0,-999.0,5.3,27.83,13.48,20.65,29.57,15.66,35.87,20.21,9.83,44.12,0.0,99.12,7.0,8.32,319.19,8.68,7.62,317.81,1996-07-08
8.11,8.17,0.71,382.1,161.1,-999.0,-999.0,-999.0,-999.0,5.6,23.21,9.4,16.3,25.19,12.58,30.42,17.83,7.45,45.44,0.0,99.92,7.34,4.34,339.94,9.17,3.38,339.06,1996-07-09
7.98,8.38,0.7,386.8,160.0,-999.0,-999.0,-999.0,-999.0,3.43,22.65,9.51,16.08,24.7,16.05,30.64,14.58,7.51,48.44,0.0,99.9,4.55,4.7,250.25,6.17,4.2,249.06,1996-07-10
5.14,7.59,0.45,394.4,105.8,-999.0,-999.0,-999.0,-999.0,1.8,21.91,13.66,17.79,22.83,8.88,26.19,17.31,9.83,60.94,0.44,99.63,2.41,4.09,210.69,3.2,4.65,210.94,1996-07-11
6.55,8.15,0.58,420.8,134.4,-999.0,-999.0,-999.0,-999.0,2.12,24.42,14.88,19.65,27.37,13.04,31.62,18.57,10.68,59.25,0.15,99.54,2.76,4.62,110.56,3.49,6.92,119.44,1996-07-12
7.71,8.06,0.68,385.2,155.1,-999.0,-999.0,-999.0,-999.0,3.2,22.85,14.33,18.59,25.21,10.53,28.66,18.13,10.44,63.75,0.03,99.7,4.19,4.95,48.75,5.45,4.5,48.12,1996-07-13
7.44,7.73,0.66,375.9,149.5,-999.0,-999.0,-999.0,-999.0,2.93,23.06,13.35,18.21,25.12,12.98,29.72,16.73,9.77,60.25,0.0,99.85,3.97,4.08,56.81,5.32,4.25,56.75,1996-07-14
6.83,6.72,0.6,383.2,137.9,-999.0,-999.0,-999.0,-999.0,2.17,23.88,11.05,17.47,25.62,15.17,31.54,16.37,8.42,50.75,0.0,99.79,2.91,3.97,118.0,3.82,5.66,102.94,1996-07-15
6.7,7.4,0.59,394.7,137.0,-999.0,-999.0,-999.0,-999.0,1.98,25.23,11.51,18.37,26.91,14.4,32.73,18.32,8.67,47.12,0.0,99.66,2.66,4.68,159.25,3.42,6.1,159.31,1996-07-16
6.83,7.44,0.61,415.5,139.4,-999.0,-999.0,-999.0,-999.0,1.84,26.3,11.37,18.83,27.43,15.29,34.5,19.21,8.61,44.12,0.04,99.47,2.52,4.28,126.56,3.36,5.36,113.5,1996-07-17
4.73,7.41,0.42,432.3,98.9,-999.0,-999.0,-999.0,-999.0,2.8,26.16,15.36,20.76,27.84,11.57,32.42,20.85,11.11,54.62,0.7,99.39,3.63,6.15,65.5,4.43,6.55,66.38,1996-07-18
7.64,8.08,0.68,423.2,153.9,-999.0,-999.0,-999.0,-999.0,2.97,26.48,16.54,21.51,28.33,10.54,32.01,21.48,11.84,57.0,0.84,99.6,3.92,3.41,117.38,5.35,2.61,115.88,1996-07-19
7.26,7.61,0.65,397.9,146.0,-999.0,-999.0,-999.0,-999.0,1.78,27.33,13.67,20.5,29.74,15.08,34.43,19.35,9.89,47.12,0.0,99.56,2.53,1.6,154.44,3.8,4.23,151.06,1996-07-20
6.54,6.31,0.59,405.3,132.8,-999.0,-999.0,-999.0,-999.0,2.11,28.55,13.8,21.17,30.86,15.2,36.58,21.37,10.07,45.88,0.03,99.52,2.91,5.47,198.69,4.09,8.43,197.94,1996-07-21
7.03,6.44,0.63,402.1,142.1,-999.0,-999.0,-999.0,-999.0,2.55,26.5,16.16,21.33,29.26,13.67,33.74,20.07,11.72,59.25,0.01,99.72,3.38,4.67,50.75,4.27,5.18,49.62,1996-07-22
7.1,6.47,0.64,390.9,143.0,-999.0,-999.0,-999.0,-999.0,2.12,26.08,14.57,20.33,28.74,14.11,33.36,19.25,10.62,55.62,0.0,99.93,2.81,4.05,101.81,3.59,6.33,101.06,1996-07-23
6.71,6.61,0.6,395.9,135.2,-999.0,-999.0,-999.0,-999.0,1.68,26.06,12.23,19.15,28.41,15.72,34.5,18.78,9.16,48.75,0.0,99.82,2.23,3.62,132.56,3.06,6.99,134.75,1996-07-24
6.38,6.3,0.58,408.7,129.1,-999.0,-999.0,-999.0,-999.0,3.07,28.34,9.73,19.04,29.43,19.72,38.44,18.73,7.87,39.62,0.0,99.54,4.36,2.77,202.88,6.42,2.5,203.5,1996-07-25
6.33,6.2,0.58,413.4,127.6,-999.0,-999.0,-999.0,-999.0,3.54,30.85,6.47,18.65,31.28,19.11,40.22,21.12,6.23,26.06,0.0,99.23,5.04,3.42,216.5,7.57,6.71,217.31,1996-07-26
6.48,6.4,0.59,402.0,127.8,-999.0,-999.0,-999.0,-999.0,2.96,31.15,8.78,19.96,31.99,18.51,40.78,22.27,7.26,28.44,0.0,99.36,4.2,3.66,195.12,6.27,5.62,195.94,1996-07-27
6.41,6.32,0.59,399.4,126.0,-999.0,-999.0,-999.0,-999.0,3.08,31.98,10.35,21.16,32.72,18.72,41.79,23.07,8.18,32.12,0.0,99.45,4.41,3.56,209.19,6.56,3.73,209.06,1996-07-28
6.09,5.92,0.55,425.4,123.8,-999.0,-999.0,-999.0,-999.0,1.66,32.83,9.08,20.95,33.65,17.98,42.71,24.73,7.51,27.81,0.0,99.36,2.51,2.27,228.81,3.66,4.3,230.31,1996-07-29
6.16,6.23,0.56,445.1,127.2,-999.0,-999.0,-999.0,-999.0,3.09,31.94,11.48,21.71,33.08,19.63,43.05,23.41,9.03,35.5,0.0,99.06,4.18,7.96,262.81,5.84,8.95,261.62,1996-07-30
7.31,7.84,0.67,414.1,147.9,-999.0,-999.0,-999.0,-999.0,4.23,28.62,12.9,20.76,30.85,13.79,36.04,22.25,9.4,40.88,0.0,99.21,5.49,4.75,255.38,7.01,4.92,254.38,1996-07-31
7.16,7.17,0.66,387.6,143.4,-999.0,-999.0,-999.0,-999.0,2.48,26.78,12.8,19.79,29.58,15.33,34.44,19.11,9.52,48.44,0.0,99.48,3.28,4.2,143.88,4.44,5.81,156.12,1996-08-01
7.2,7.09,0.66,399.6,144.7,-999.0,-999.0,-999.0,-999.0,1.84,28.12,14.55,21.33,31.08,16.32,36.63,20.31,10.5,49.19,0.0,99.63,2.43,4.38,176.06,3.05,6.23,179.69,1996-08-02
7.3,7.34,0.68,416.2,148.0,-999.0,-999.0,-999.0,-999.0,1.74,29.44,15.33,22.38,32.48,15.7,37.94,22.24,11.05,47.5,0.0,99.59,2.36,5.71,133.19,3.05,7.53,146.31,1996-08-03
6.41,7.31,0.59,432.2,131.6,-999.0,-999.0,-999.0,-999.0,1.75,30.19,15.76,22.98,32.58,15.02,37.7,22.68,11.35,45.94,0.05,99.36,2.36,3.27,165.06,3.21,4.63,167.69,1996-08-04
6.78,6.77,0.63,394.9,134.8,-999.0,-999.0,-999.0,-999.0,2.77,31.23,13.41,22.32,32.83,15.31,39.02,23.7,9.89,38.31,0.0,99.15,3.7,3.81,183.56,4.93,3.66,185.19,1996-08-05
7.1,7.1,0.66,401.4,141.2,-999.0,-999.0,-999.0,-999.0,1.63,31.56,14.18,22.87,34.08,17.53,40.93,23.4,10.44,40.69,0.0,99.17,2.23,4.91,169.25,3.0,7.47,174.56,1996-08-06
6.8,6.68,0.64,409.8,136.6,-999.0,-999.0,-999.0,-999.0,2.01,31.3,16.26,23.78,33.68,16.49,40.28,23.79,11.96,47.31,0.0,99.24,2.64,6.07,89.0,3.27,7.7,92.38,1996-08-07
6.48,6.9,0.61,450.0,134.2,-999.0,-999.0,-999.0,-999.0,1.91,31.27,16.79,24.03,33.86,16.27,40.16,23.9,12.27,46.75,0.11,99.09,2.52,5.26,89.0,3.16,7.18,72.0,1996-08-08
7.16,7.41,0.68,423.5,146.2,-999.0,-999.0,-999.0,-999.0,2.19,30.94,17.32,24.13,34.0,13.9,38.52,24.62,12.51,46.69,0.43,99.17,2.87,3.45,127.44,3.79,5.35,124.0,1996-08-09
7.14,7.12,0.68,397.2,143.2,-999.0,-999.0,-999.0,-999.0,2.15,28.83,15.62,22.23,31.77,14.08,36.39,22.31,11.29,47.94,1.7,99.17,2.82,4.63,68.44,3.59,6.52,66.56,1996-08-10
6.48,6.87,0.62,431.1,131.5,-999.0,-999.0,-999.0,-999.0,3.12,30.23,17.12,23.67,32.09,16.28,39.74,23.45,12.51,50.38,0.46,98.84,4.09,4.67,174.19,5.2,4.84,176.12,1996-08-11
7.14,7.16,0.68,427.5,145.9,-999.0,-999.0,-999.0,-999.0,3.49,28.7,18.53,23.62,30.75,12.22,35.62,23.4,13.61,57.31,1.69,99.01,4.52,7.07,69.5,5.38,7.69,68.94,1996-08-12
6.58,6.54,0.63,414.3,133.5,-999.0,-999.0,-999.0,-999.0,2.21,28.93,18.39,23.66,31.44,13.93,36.5,22.57,13.49,57.5,0.88,99.15,2.9,3.65,77.56,3.78,6.23,77.0,1996-08-13
6.46,6.31,0.62,425.9,130.3,-999.0,-999.0,-999.0,-999.0,2.56,30.71,16.71,23.71,32.2,16.45,39.97,23.52,12.21,48.31,0.11,99.03,3.35,5.55,199.0,4.33,7.7,199.81,1996-08-14
5.95,6.35,0.58,446.6,122.6,-999.0,-999.0,-999.0,-999.0,1.85,32.02,15.68,23.85,34.06,16.82,41.1,24.28,11.54,43.25,0.16,99.07,2.6,5.44,169.62,3.73,7.37,172.56,1996-08-15
6.23,6.74,0.6,441.8,126.2,-999.0,-999.0,-999.0,-999.0,2.77,31.41,17.69,24.55,33.43,14.4,39.37,24.97,12.88,48.12,0.84,99.22,3.66,4.97,113.12,4.98,7.66,114.31,1996-08-16
6.94,7.02,0.67,420.0,140.0,-999.0,-999.0,-999.0,-999.0,3.19,29.9,18.04,23.97,31.78,11.7,36.27,24.57,13.12,51.38,1.39,99.29,4.19,4.77,140.81,5.15,5.32,140.31,1996-08-17
6.13,7.01,0.6,418.4,125.7,-999.0,-999.0,-999.0,-999.0,2.91,26.64,19.19,22.91,28.23,8.06,31.13,23.06,14.04,64.75,5.3,99.32,3.77,2.94,77.56,4.95,3.23,76.19,1996-08-18
6.51,6.53,0.64,401.2,131.2,-999.0,-999.0,-999.0,-999.0,2.62,26.12,13.62,19.87,28.22,14.51,33.37,18.87,10.25,53.62,0.0,99.28,3.47,1.93,179.12,4.97,3.01,237.19,1996-08-19
6.71,6.89,0.66,413.3,135.6,-999.0,-999.0,-999.0,-999.0,1.7,27.51,16.67,22.09,30.17,14.26,34.98,20.73,12.02,55.94,1.9,99.19,2.31,3.84,162.69,3.23,6.74,167.94,1996-08-20
5.4,6.86,0.54,438.7,111.9,-999.0,-999.0,-999.0,-999.0,3.06,28.97,18.24,23.6,30.69,14.75,37.23,22.49,13.31,56.62,2.03,99.1,4.02,4.01,172.06,5.57,5.99,173.81,1996-08-21
6.23,6.81,0.62,426.2,128.0,-999.0,-999.0,-999.0,-999.0,4.02,27.62,17.51,22.56,29.51,12.98,35.15,22.17,12.7,56.88,1.08,99.07,5.29,6.38,125.56,6.77,7.16,154.56,1996-08-22
6.4,6.48,0.64,403.6,129.8,-999.0,-999.0,-999.0,-999.0,3.52,26.1,15.55,20.83,28.1,13.82,33.65,19.83,11.29,57.5,0.01,99.26,4.62,5.06,285.0,6.42,4.38,283.94,1996-08-23
6.47,6.48,0.65,392.0,129.5,-999.0,-999.0,-999.0,-999.0,1.33,26.66,13.12,19.89,29.43,16.44,35.24,18.8,9.64,49.06,0.0,99.2,1.95,3.7,218.88,3.06,6.89,225.56,1996-08-24
6.49,6.7,0.66,409.7,132.2,-999.0,-999.0,-999.0,-999.0,1.88,28.27,16.21,22.24,30.58,14.45,35.79,21.35,11.66,51.94,0.14,99.24,2.59,2.95,184.81,3.57,4.9,186.88,1996-08-25
5.81,6.1,0.59,424.3,117.9,-999.0,-999.0,-999.0,-999.0,1.53,28.66,17.4,23.03,30.95,14.49,36.41,21.92,12.63,54.88,0.01,99.36,2.09,4.26,133.12,3.05,7.22,147.25,1996-08-26
6.0,6.13,0.61,439.2,121.0,-999.0,-999.0,-999.0,-999.0,2.73,30.61,13.8,22.2,31.47,17.31,40.05,22.74,10.31,42.94,0.06,99.2,3.8,3.27,210.94,5.92,6.04,212.62,1996-08-27
5.31,5.94,0.54,427.0,108.9,-999.0,-999.0,-999.0,-999.0,3.0,31.23,12.26,21.74,32.01,15.34,40.26,24.92,9.34,35.69,0.21,99.03,4.2,7.2,203.0,5.83,9.38,198.75,1996-08-28
6.17,6.64,0.63,418.9,125.6,-999.0,-999.0,-999.0,-999.0,4.18,26.59,17.78,22.19,28.59,11.09,32.6,21.5,12.88,60.5,3.09,99.18,5.4,5.3,133.06,6.44,5.32,132.44,1996-08-29
5.16,6.76,0.53,420.4,105.1,-999.0,-999.0,-999.0,-999.0,2.99,26.94,18.29,22.62,28.89,12.2,33.5,21.3,13.31,62.19,3.26,99.23,3.89,3.62,89.06,4.98,4.91,88.56,1996-08-30
4.92,6.58,0.51,415.5,101.6,-999.0,-999.0,-999.0,-999.0,3.02,24.64,17.64,21.14,25.73,7.05,28.54,21.49,12.76,66.25,1.63,99.46,3.92,3.12,58.62,4.94,2.86,58.12,1996-08-31
5.84,5.92,0.61,404.2,117.8,-999.0,-999.0,-999.0,-999.0,2.34,23.81,15.09,19.45,25.83,11.02,30.14,19.12,10.8,60.56,0.23,99.51,3.06,4.95,123.56,4.04,5.67,135.5,1996-09-01
5.78,5.91,0.61,400.0,117.4,-999.0,-999.0,-999.0,-999.0,2.42,24.02,16.46,20.24,26.24,10.38,29.92,19.54,11.84,64.62,0.89,99.21,3.19,3.46,57.88,4.22,5.08,57.94,1996-09-02
5.74,5.91,0.6,408.2,116.5,-999.0,-999.0,-999.0,-999.0,3.09,24.59,17.87,21.23,26.25,10.22,30.73,20.51,13.0,68.0,1.82,98.95,3.98,3.16,81.5,4.96,4.3,83.62,1996-09-03
5.88,6.12,0.62,392.7,119.4,-999.0,-999.0,-999.0,-999.0,3.52,24.34,16.58,20.47,26.01,10.47,30.17,19.71,12.02,64.44,1.0,99.11,4.57,4.71,68.94,5.77,4.95,98.31,1996-09-04
